phase,run_phase,pair_id,triplet_id,target_dataset,hparam_id,seed,transfer_mode,freeze_policy,loaded_tensors,init_changed_tensors,train_changed_tensors,trainable_loaded_tensors,prefix_resolution,test_mrr20,baseline_test_mrr20,gain_vs_native,result_path
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_full_model_init_s1,retail_rocket_to_beauty,,beauty,shared_4,1,full_model_init,no_freeze,198,158,125,198,,0.0557,0.0603,-0.0046,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_full_model_init_s1_20260504_075626_613200_pid431485.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_full_except_feature_router_init_s1,retail_rocket_to_beauty,,beauty,shared_4,1,full_except_feature_router_init,no_freeze,96,83,77,96,,0.0585,0.0603,-0.001799999999999996,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_full_except_feature_router_init_s_20260504_075716_439012_pid431554.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_feature_encoder_init_s2,retail_rocket_to_beauty,,beauty,shared_4,2,feature_encoder_init,no_freeze,30,27,24,30,configured,0.0648,0.0748,-0.010000000000000009,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_feature_encoder_init_s2_20260504_075727_124465_pid431603.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_group_router_init_s2,retail_rocket_to_beauty,,beauty,shared_4,2,group_router_init,no_freeze,24,24,24,24,configured,0.0624,0.0748,-0.012400000000000008,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_group_router_init_s2_20260504_075726_886295_pid431604.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_feature_encoder_group_router_init_s2,retail_rocket_to_beauty,,beauty,shared_4,2,feature_encoder_group_router_init,no_freeze,54,51,48,54,configured,0.0688,0.0748,-0.006000000000000005,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_feature_encoder_group_router_init_20260504_075826_566814_pid431717.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_all_router_init_s2,retail_rocket_to_beauty,,beauty,shared_4,2,all_router_init,no_freeze,72,48,24,72,configured,0.0624,0.0748,-0.012400000000000008,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_all_router_init_s2_20260504_075846_626771_pid431767.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_feature_encoder_router_init_s2,retail_rocket_to_beauty,,beauty,shared_4,2,feature_encoder_router_init,no_freeze,102,75,48,102,configured,0.0688,0.0748,-0.006000000000000005,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_feature_encoder_router_init_s2_20260504_075902_350285_pid431818.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_feature_encoder_a12_router_init_s2,retail_rocket_to_beauty,,beauty,shared_4,2,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.0688,0.0748,-0.006000000000000005,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_feature_encoder_a12_router_init_s_20260504_075912_509601_pid431866.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_full_model_init_s2,retail_rocket_to_beauty,,beauty,shared_4,2,full_model_init,no_freeze,198,158,125,198,,0.0639,0.0748,-0.010900000000000007,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_full_model_init_s2_20260504_075956_401592_pid431949.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_full_except_feature_router_init_s2,retail_rocket_to_beauty,,beauty,shared_4,2,full_except_feature_router_init,no_freeze,96,83,77,96,,0.0617,0.0748,-0.013100000000000007,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_full_except_feature_router_init_s_20260504_080007_225746_pid431999.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_feature_encoder_init_s3,retail_rocket_to_beauty,,beauty,shared_4,3,feature_encoder_init,no_freeze,30,27,24,30,configured,0.0561,0.0564,-0.00030000000000000165,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_feature_encoder_init_s3_20260504_080032_165824_pid432080.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_group_router_init_s3,retail_rocket_to_beauty,,beauty,shared_4,3,group_router_init,no_freeze,24,24,24,24,configured,0.0669,0.0564,0.010500000000000002,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_group_router_init_s3_20260504_080042_236777_pid432129.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_feature_encoder_group_router_init_s3,retail_rocket_to_beauty,,beauty,shared_4,3,feature_encoder_group_router_init,no_freeze,54,51,48,54,configured,0.0647,0.0564,0.008299999999999995,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_feature_encoder_group_router_init_20260504_080151_436162_pid432211.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_all_router_init_s3,retail_rocket_to_beauty,,beauty,shared_4,3,all_router_init,no_freeze,72,48,24,72,configured,0.0669,0.0564,0.010500000000000002,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_all_router_init_s3_20260504_080156_625235_pid432237.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_feature_encoder_router_init_s3,retail_rocket_to_beauty,,beauty,shared_4,3,feature_encoder_router_init,no_freeze,102,75,48,102,configured,0.0647,0.0564,0.008299999999999995,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_feature_encoder_router_init_s3_20260504_080202_258175_pid432272.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_feature_encoder_a12_router_init_s3,retail_rocket_to_beauty,,beauty,shared_4,3,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.0647,0.0564,0.008299999999999995,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_feature_encoder_a12_router_init_s_20260504_080212_112611_pid432328.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_full_model_init_s3,retail_rocket_to_beauty,,beauty,shared_4,3,full_model_init,no_freeze,198,158,125,198,,0.0661,0.0564,0.009700000000000007,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_full_model_init_s3_20260504_080322_172605_pid432441.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_4_full_except_feature_router_init_s3,retail_rocket_to_beauty,,beauty,shared_4,3,full_except_feature_router_init,no_freeze,96,83,77,96,,0.0591,0.0564,0.002700000000000001,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_4_full_except_feature_router_init_s_20260504_080336_688765_pid432491.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_feature_encoder_init_s1,retail_rocket_to_beauty,,beauty,shared_5,1,feature_encoder_init,no_freeze,30,27,24,30,configured,0.0561,0.0604,-0.004300000000000005,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_feature_encoder_init_s1_20260504_080346_951094_pid432542.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_group_router_init_s1,retail_rocket_to_beauty,,beauty,shared_5,1,group_router_init,no_freeze,24,24,24,24,configured,0.0614,0.0604,0.0010000000000000009,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_group_router_init_s1_20260504_080357_366965_pid432591.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_feature_encoder_group_router_init_s1,retail_rocket_to_beauty,,beauty,shared_5,1,feature_encoder_group_router_init,no_freeze,54,51,48,54,configured,0.0553,0.0604,-0.0051,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_feature_encoder_group_router_init_20260504_080517_808497_pid432687.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_all_router_init_s1,retail_rocket_to_beauty,,beauty,shared_5,1,all_router_init,no_freeze,72,48,24,72,configured,0.0614,0.0604,0.0010000000000000009,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_all_router_init_s1_20260504_080522_294008_pid432714.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_feature_encoder_router_init_s1,retail_rocket_to_beauty,,beauty,shared_5,1,feature_encoder_router_init,no_freeze,102,75,48,102,configured,0.0553,0.0604,-0.0051,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_feature_encoder_router_init_s1_20260504_080542_074415_pid432786.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_feature_encoder_a12_router_init_s1,retail_rocket_to_beauty,,beauty,shared_5,1,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.0553,0.0604,-0.0051,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_feature_encoder_a12_router_init_s_20260504_080552_138746_pid432836.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_full_model_init_s1,retail_rocket_to_beauty,,beauty,shared_5,1,full_model_init,no_freeze,198,158,125,198,,0.0668,0.0604,0.006399999999999996,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_full_model_init_s1_20260504_080637_389871_pid432920.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_full_except_feature_router_init_s1,retail_rocket_to_beauty,,beauty,shared_5,1,full_except_feature_router_init,no_freeze,96,83,77,96,,0.0503,0.0604,-0.010100000000000005,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_full_except_feature_router_init_s_20260504_080642_925824_pid432946.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_feature_encoder_init_s2,retail_rocket_to_beauty,,beauty,shared_5,2,feature_encoder_init,no_freeze,30,27,24,30,configured,0.0667,0.0669,-0.00020000000000000573,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_feature_encoder_init_s2_20260504_080707_347545_pid433020.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_group_router_init_s2,retail_rocket_to_beauty,,beauty,shared_5,2,group_router_init,no_freeze,24,24,24,24,configured,0.071,0.0669,0.0040999999999999925,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_group_router_init_s2_20260504_080718_009035_pid433084.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_feature_encoder_group_router_init_s2,retail_rocket_to_beauty,,beauty,shared_5,2,feature_encoder_group_router_init,no_freeze,54,51,48,54,configured,0.07,0.0669,0.0031000000000000055,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_feature_encoder_group_router_init_20260504_080807_430993_pid433149.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_all_router_init_s2,retail_rocket_to_beauty,,beauty,shared_5,2,all_router_init,no_freeze,72,48,24,72,configured,0.071,0.0669,0.0040999999999999925,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_all_router_init_s2_20260504_080823_064330_pid433229.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_feature_encoder_router_init_s2,retail_rocket_to_beauty,,beauty,shared_5,2,feature_encoder_router_init,no_freeze,102,75,48,102,configured,0.07,0.0669,0.0031000000000000055,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_feature_encoder_router_init_s2_20260504_080847_341941_pid433279.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_feature_encoder_a12_router_init_s2,retail_rocket_to_beauty,,beauty,shared_5,2,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.07,0.0669,0.0031000000000000055,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_feature_encoder_a12_router_init_s_20260504_080902_551023_pid433331.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_full_model_init_s2,retail_rocket_to_beauty,,beauty,shared_5,2,full_model_init,no_freeze,198,158,125,198,,0.0582,0.0669,-0.0087,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_full_model_init_s2_20260504_080942_691420_pid433411.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_full_except_feature_router_init_s2,retail_rocket_to_beauty,,beauty,shared_5,2,full_except_feature_router_init,no_freeze,96,83,77,96,,0.0529,0.0669,-0.013999999999999999,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_full_except_feature_router_init_s_20260504_081008_171158_pid433461.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_feature_encoder_init_s3,retail_rocket_to_beauty,,beauty,shared_5,3,feature_encoder_init,no_freeze,30,27,24,30,configured,0.0679,0.0667,0.0012000000000000066,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_feature_encoder_init_s3_20260504_081027_596725_pid433541.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_group_router_init_s3,retail_rocket_to_beauty,,beauty,shared_5,3,group_router_init,no_freeze,24,24,24,24,configured,0.0655,0.0667,-0.0011999999999999927,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_group_router_init_s3_20260504_081037_501371_pid433592.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_feature_encoder_group_router_init_s3,retail_rocket_to_beauty,,beauty,shared_5,3,feature_encoder_group_router_init,no_freeze,54,51,48,54,configured,0.0697,0.0667,0.0030000000000000027,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_feature_encoder_group_router_init_20260504_081047_745829_pid433641.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_all_router_init_s3,retail_rocket_to_beauty,,beauty,shared_5,3,all_router_init,no_freeze,72,48,24,72,configured,0.0655,0.0667,-0.0011999999999999927,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_all_router_init_s3_20260504_081137_684613_pid433721.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_feature_encoder_router_init_s3,retail_rocket_to_beauty,,beauty,shared_5,3,feature_encoder_router_init,no_freeze,102,75,48,102,configured,0.0697,0.0667,0.0030000000000000027,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_feature_encoder_router_init_s3_20260504_081153_250214_pid433772.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_feature_encoder_a12_router_init_s3,retail_rocket_to_beauty,,beauty,shared_5,3,feature_encoder_a12_router_init,no_freeze,102,75,48,102,configured,0.0697,0.0667,0.0030000000000000027,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_feature_encoder_a12_router_init_s_20260504_081157_255534_pid433799.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_full_model_init_s3,retail_rocket_to_beauty,,beauty,shared_5,3,full_model_init,no_freeze,198,158,125,198,,0.0584,0.0667,-0.008299999999999995,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_full_model_init_s3_20260504_081202_849145_pid433834.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_5_full_except_feature_router_init_s3,retail_rocket_to_beauty,,beauty,shared_5,3,full_except_feature_router_init,no_freeze,96,83,77,96,,0.0564,0.0667,-0.010299999999999997,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_5_full_except_feature_router_init_s_20260504_081257_728953_pid433938.json
init,AI502_P1_INIT_retail_rocket_to_beauty_shared_6_feature_encoder_init_s1,retail_rocket_to_beauty,,beauty,shared_6,1,feature_encoder_init,no_freeze,30,27,24,30,configured,0.0593,0.0668,-0.0075,/workspace/FeaturedMoE/experiments/run/AI502_transfer/artifacts/hyperopt_results/ai502_transfer/beauty_FeaturedMoE_N3_ai502_p1_init_retail_rocket_to_beauty_shared_6_feature_encoder_init_s1_20260504_081313_281774_pid433999.json
