dataset,model,model_label,pair_id,combo_id,combo_source,hparam_id,architecture_id,run_phase,run_id,runtime_seed,gpu_id,status,best_valid_mrr20,test_mrr20,valid_unseen_mrr20,valid_unseen_hit20,test_unseen_mrr20,test_unseen_hit20,valid_main_seen_count,valid_main_unseen_count,test_main_seen_count,test_main_unseen_count,lr_lo,lr_hi,result_path,log_path,elapsed_sec,error,timestamp_utc,params_json
movielens1m,sasrec,SASRec,P041,C2,baseline2_stageA:movielens1m:sasrec:A005,A005,,PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C2_S1,R_MOVIELENS1M_SASREC_P041_C2_S1,82,2,ok,0.0868,0.0572,0.0,0.0,0.0,0.0,2170,3,2152,7,0.0002173706511928416,0.0013042239071570493,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_SASRec_pair60_v4_dmovielens1m_msasrec_p041_c2_s1_20260415_074827_074684_pid1165650.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/sasrec/combo_C2/logs/PAIR60_V4_DMOVIELENS1M_MSASREC_P041_C2_S1.log,1894.666793346405,,2026-04-15T08:19:58.185846+00:00,"{""dropout"": 0.1, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
movielens1m,tisasrec,TiSASRec,P043,C1,baseline2_stageA:movielens1m:tisasrec:A007,A007,,PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C1_S1,R_MOVIELENS1M_TISASREC_P043_C1_S1,85,5,ok,0.0907,0.06,0.0,0.0,0.0,0.0,2170,3,2152,7,0.00020264994448555864,0.0008511297668393464,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_TiSASRec_pair60_v4_dmovielens1m_mtisasrec_p043_c1_s1_20260415_075337_684661_pid1166460.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/tisasrec/combo_C1/logs/PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C1_S1.log,3604.355277299881,,2026-04-15T08:53:38.547624+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
movielens1m,tisasrec,TiSASRec,P043,C2,baseline2_stageA:movielens1m:tisasrec:A018,A018,,PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C2_S1,R_MOVIELENS1M_TISASREC_P043_C2_S1,86,6,ok,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.00018238495003700277,0.0007660167901554118,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/movielens1m_TiSASRec_pair60_v4_dmovielens1m_mtisasrec_p043_c2_s1_20260415_075403_523090_pid1166504.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/movielens1m/tisasrec/combo_C2/logs/PAIR60_V4_DMOVIELENS1M_MTISASREC_P043_C2_S1.log,20.030182361602783,,2026-04-15T07:54:20.229362+00:00,"{""dropout"": 0.15, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 64, ""weight_decay"": 1e-05}"
retail_rocket,bsarec,BSARec,P015,C1,fallback_baseline:retail_rocket:bsarec:H4,H4,,PAIR60_V4_DRETAIL_ROCKET_MBSAREC_P015_C1_S1,R_RETAIL_ROCKET_BSAREC_P015_C1_S1,29,1,ok,0.3443,0.3471,0.05891275029783675,0.06840958605664488,0.04368671153119102,0.049879081015719466,19289,2295,17672,3308,0.00018585190676987957,0.0011151114406192772,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_BSARec_pair60_v4_dretail_rocket_mbsarec_p015_c1_s1_20260415_051848_215042_pid1147358.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/bsarec/combo_C1/logs/PAIR60_V4_DRETAIL_ROCKET_MBSAREC_P015_C1_S1.log,1782.1076092720032,,2026-04-15T05:48:26.785749+00:00,"{""dropout"": 0.25, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.0005}"
retail_rocket,bsarec,BSARec,P015,C2,fallback_baseline:retail_rocket:bsarec:H3,H3,,PAIR60_V4_DRETAIL_ROCKET_MBSAREC_P015_C2_S1,R_RETAIL_ROCKET_BSAREC_P015_C2_S1,30,2,ok,0.3709,0.3717,0.06313137604585141,0.07276688453159041,0.04510278114654854,0.05078597339782346,19289,2295,17672,3308,0.00020650211863319952,0.001239012711799197,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_BSARec_pair60_v4_dretail_rocket_mbsarec_p015_c2_s1_20260415_053335_879812_pid1149174.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/bsarec/combo_C2/logs/PAIR60_V4_DRETAIL_ROCKET_MBSAREC_P015_C2_S1.log,1581.2246170043945,,2026-04-15T05:59:53.767689+00:00,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 0.0002}"
retail_rocket,difsr,DIFSR,P017,C1,fallback_baseline:retail_rocket:difsr:H3,H3,,PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C1_S1,R_RETAIL_ROCKET_DIFSR_P017_C1_S1,33,7,ok,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0001787269798696698,0.0010723618792180185,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_DIFSR_pair60_v4_dretail_rocket_mdifsr_p017_c1_s1_20260415_054920_453562_pid1151651.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/difsr/combo_C1/logs/PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C1_S1.log,51.27533411979675,,2026-04-15T05:50:08.365020+00:00,"{""attribute_hidden_size"": 160, ""dropout"": 0.15, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.15, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
retail_rocket,difsr,DIFSR,P017,C2,fallback_baseline:retail_rocket:difsr:H4,H4,,PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C2_S1,R_RETAIL_ROCKET_DIFSR_P017_C2_S1,34,7,ok,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0001302919683249893,0.0007817518099499356,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_DIFSR_pair60_v4_dretail_rocket_mdifsr_p017_c2_s1_20260415_055011_953751_pid1151824.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/difsr/combo_C2/logs/PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C2_S1.log,49.67579674720764,,2026-04-15T05:50:58.042278+00:00,"{""attribute_hidden_size"": 112, ""dropout"": 0.25, ""embedding_size"": 112, ""fusion_type"": ""concat"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.0, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": false, ""weight_decay"": 0.0005}"
retail_rocket,duorec,DuoRec,P014,C1,fallback_baseline:retail_rocket:duorec:H1,H1,,PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C1_S1,R_RETAIL_ROCKET_DUOREC_P014_C1_S1,27,4,ok,0.3483,0.3441,0.0,0.0,0.0,0.0,19289,2295,17672,3308,0.00016269219403523946,0.0006507687761409578,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_DuoRec_pair60_v4_dretail_rocket_mduorec_p014_c1_s1_20260415_051724_556723_pid1147185.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/duorec/combo_C1/logs/PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C1_S1.log,3942.5194981098175,,2026-04-15T06:23:03.707833+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
retail_rocket,duorec,DuoRec,P014,C2,fallback_baseline:retail_rocket:duorec:H2,H2,,PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C2_S1,R_RETAIL_ROCKET_DUOREC_P014_C2_S1,28,0,ok,0.3487,0.3432,7.491495809264173e-05,0.00130718954248366,0.0,0.0,19289,2295,17672,3308,0.00014642297463171553,0.0005856918985268621,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_DuoRec_pair60_v4_dretail_rocket_mduorec_p014_c2_s1_20260415_051725_051432_pid1147186.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/duorec/combo_C2/logs/PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C2_S1.log,3383.8924458026886,,2026-04-15T06:13:45.677167+00:00,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
retail_rocket,fame,FAME,P018,C1,fallback_baseline:retail_rocket:fame:H1,H1,,PAIR60_V4_DRETAIL_ROCKET_MFAME_P018_C1_S1,R_RETAIL_ROCKET_FAME_P018_C1_S1,35,7,ok,0.3666,0.3685,0.06046309012570672,0.06971677559912855,0.04521982452889596,0.05048367593712213,19289,2295,17672,3308,0.00018339847327608811,0.0007335938931043525,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FAME_pair60_v4_dretail_rocket_mfame_p018_c1_s1_20260415_055101_444808_pid1151887.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/fame/combo_C1/logs/PAIR60_V4_DRETAIL_ROCKET_MFAME_P018_C1_S1.log,4521.417806386948,,2026-04-15T07:06:19.462115+00:00,"{""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}"
retail_rocket,fame,FAME,P018,C2,fallback_baseline:retail_rocket:fame:H3,H3,,PAIR60_V4_DRETAIL_ROCKET_MFAME_P018_C2_S1,R_RETAIL_ROCKET_FAME_P018_C2_S1,36,2,ok,0.3693,0.3733,0.06450078608488465,0.0710239651416122,0.04417586646649757,0.05078597339782346,19289,2295,17672,3308,0.00016505862594847932,0.0006602345037939173,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FAME_pair60_v4_dretail_rocket_mfame_p018_c2_s1_20260415_055957_024733_pid1152967.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/fame/combo_C2/logs/PAIR60_V4_DRETAIL_ROCKET_MFAME_P018_C2_S1.log,2510.7478749752045,,2026-04-15T06:41:44.517831+00:00,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 28, ""num_experts"": 3, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0002}"
retail_rocket,fdsa,FDSA,P019,C1,fallback_baseline:retail_rocket:fdsa:H3,H3,,PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C1_S1,R_RETAIL_ROCKET_FDSA_P019_C1_S1,37,0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.00019049409439665053,0.0009524704719832527,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FDSA_pair60_v4_dretail_rocket_mfdsa_p019_c1_s1_20260415_061349_128501_pid1154730.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/fdsa/combo_C1/logs/PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C1_S1.log,35.84773397445679,,2026-04-15T06:14:21.527674+00:00,"{""attribute_hidden_size"": 160, ""dropout"": 0.15, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.15, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
retail_rocket,fdsa,FDSA,P019,C2,fallback_baseline:retail_rocket:fdsa:H4,H4,,PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C2_S1,R_RETAIL_ROCKET_FDSA_P019_C2_S1,38,0,ok,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.00013887019481515826,0.0006943509740757913,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FDSA_pair60_v4_dretail_rocket_mfdsa_p019_c2_s1_20260415_061425_053908_pid1154829.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/fdsa/combo_C2/logs/PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C2_S1.log,34.851067781448364,,2026-04-15T06:14:56.380703+00:00,"{""attribute_hidden_size"": 112, ""dropout"": 0.25, ""embedding_size"": 112, ""fusion_type"": ""concat"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.0, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0005}"
retail_rocket,fearec,FEARec,P016,C1,fallback_baseline:retail_rocket:fearec:H1,H1,,PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C1_S1,R_RETAIL_ROCKET_FEAREC_P016_C1_S1,31,5,ok,0.3552,0.3482,0.0,0.0,0.0,0.0,19289,2295,17672,3308,0.00017748239349298848,0.0007099295739719539,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FEARec_pair60_v4_dretail_rocket_mfearec_p016_c1_s1_20260415_053439_210316_pid1149433.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/fearec/combo_C1/logs/PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C1_S1.log,7644.972316026688,,2026-04-15T07:42:00.783827+00:00,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
retail_rocket,fearec,FEARec,P016,C2,fallback_baseline:retail_rocket:fearec:H2,H2,,PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C2_S1,R_RETAIL_ROCKET_FEAREC_P016_C2_S1,32,1,ok,0.3569,0.3515,5.467982560980554e-05,0.0008714596949891067,0.0,0.0,19289,2295,17672,3308,0.00015973415414368965,0.0006389366165747586,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FEARec_pair60_v4_dretail_rocket_mfearec_p016_c2_s1_20260415_054832_537058_pid1151531.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/fearec/combo_C2/logs/PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C2_S1.log,6625.728398799896,,2026-04-15T07:38:54.920520+00:00,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""global_ratio"": 0.85, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
retail_rocket,featured_moe_n3,FeaturedMoE_N3,P020,C1,fmoe_p14:retail_rocket:A12:H2,H2,A12,PAIR60_V4_DRETAIL_ROCKET_MFEATURED_MOE_N3_P020_C1_S1,R_RETAIL_ROCKET_FEATURED_MOE_N3_P020_C1_S1,39,0,ok,0.361,0.3614,0.0010202723439612419,0.012200435729847494,0.0010912818541387692,0.009673518742442563,19289,2295,17672,3308,0.00026030751045638315,0.0010412300418255326,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FeaturedMoE_N3_pair60_v4_dretail_rocket_mfeatured_moe_n3_p020_c1_s1_20260415_061459_927450_pid1154998.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/featured_moe_n3/combo_C1/logs/PAIR60_V4_DRETAIL_ROCKET_MFEATURED_MOE_N3_P020_C1_S1.log,2442.3507063388824,,2026-04-15T06:55:38.734066+00:00,"{""d_expert_hidden"": 160, ""d_feat_emb"": 12, ""d_ff"": 320, ""d_router_hidden"": 80, ""dropout"": 0.12, ""embedding_size"": 160, ""expert_scale"": 2, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 160, ""max_len"": 20, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 5e-07}"
retail_rocket,featured_moe_n3,FeaturedMoE_N3,P020,C2,fmoe_p14:retail_rocket:A2:H2,H2,A2,PAIR60_V4_DRETAIL_ROCKET_MFEATURED_MOE_N3_P020_C2_S1,R_RETAIL_ROCKET_FEATURED_MOE_N3_P020_C2_S1,40,3,ok,0.3622,0.361,0.002095371069212105,0.020043572984749455,0.001924968448477688,0.013905683192261185,19289,2295,17672,3308,0.00023427675941074485,0.0009371070376429794,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_FeaturedMoE_N3_pair60_v4_dretail_rocket_mfeatured_moe_n3_p020_c2_s1_20260415_061520_965705_pid1155099.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/featured_moe_n3/combo_C2/logs/PAIR60_V4_DRETAIL_ROCKET_MFEATURED_MOE_N3_P020_C2_S1.log,2066.8913819789886,,2026-04-15T06:49:44.534041+00:00,"{""d_expert_hidden"": 160, ""d_feat_emb"": 12, ""d_ff"": 320, ""d_router_hidden"": 80, ""dropout"": 0.12, ""embedding_size"": 160, ""expert_scale"": 2, ""fmoe_architecture_id"": ""A2"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 160, ""max_len"": 20, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 5e-07}"
retail_rocket,gru4rec,GRU4Rec,P012,C1,baseline2_stageA:retail_rocket:gru4rec:A009,A009,,PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C1_S1,R_RETAIL_ROCKET_GRU4REC_P012_C1_S1,23,2,ok,0.2998,0.2944,0.0018502510418559471,0.013943355119825708,0.002117057460413158,0.013301088270858524,19289,2295,17672,3308,0.00031518744422962035,0.0018911246653777218,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_GRU4Rec_pair60_v4_dretail_rocket_mgru4rec_p012_c1_s1_20260415_051445_070995_pid1146670.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/gru4rec/combo_C1/logs/PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C1_S1.log,1130.9965806007385,,2026-04-15T05:33:32.540513+00:00,"{""dropout"": 0.3, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 20, ""num_layers"": 1, ""weight_decay"": 1e-06}"
retail_rocket,gru4rec,GRU4Rec,P012,C2,baseline2_stageA:retail_rocket:gru4rec:A006,A006,,PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C2_S1,R_RETAIL_ROCKET_GRU4REC_P012_C2_S1,24,3,ok,0.2912,0.284,0.00035293640361891854,0.003485838779956427,0.0003392363435610174,0.0036275695284159614,19289,2295,17672,3308,0.0002553018298259925,0.001531810978955955,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_GRU4Rec_pair60_v4_dretail_rocket_mgru4rec_p012_c2_s1_20260415_051509_319195_pid1146753.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/gru4rec/combo_C2/logs/PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C2_S1.log,3611.8515503406525,,2026-04-15T06:15:17.639222+00:00,"{""dropout"": 0.3, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
retail_rocket,sasrec,SASRec,P011,C1,baseline2_stageA:retail_rocket:sasrec:A013,A013,,PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C1_S1,R_RETAIL_ROCKET_SASREC_P011_C1_S1,21,7,ok,0.3711,0.3673,0.006112027044909193,0.03965141612200436,0.004729895619393981,0.024788391777509067,19289,2295,17672,3308,0.0002173706511928416,0.0013042239071570493,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_SASRec_pair60_v4_dretail_rocket_msasrec_p011_c1_s1_20260415_051352_253514_pid1146508.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/sasrec/combo_C1/logs/PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C1_S1.log,2128.2096610069275,,2026-04-15T05:49:17.087693+00:00,"{""dropout"": 0.1, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
retail_rocket,sasrec,SASRec,P011,C2,baseline2_stageA:retail_rocket:sasrec:A017,A017,,PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C2_S1,R_RETAIL_ROCKET_SASREC_P011_C2_S1,22,5,ok,0.3704,0.3672,0.0029019628556075957,0.02178649237472767,0.0029776958622569905,0.016021765417170496,19289,2295,17672,3308,0.0002173706511928416,0.0013042239071570493,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_SASRec_pair60_v4_dretail_rocket_msasrec_p011_c2_s1_20260415_051415_922978_pid1146589.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/sasrec/combo_C2/logs/PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C2_S1.log,1223.2873423099518,,2026-04-15T05:34:35.808304+00:00,"{""dropout"": 0.1, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
retail_rocket,tisasrec,TiSASRec,P013,C1,baseline2_stageA:retail_rocket:tisasrec:A007,A007,,PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C1_S1,R_RETAIL_ROCKET_TISASREC_P013_C1_S1,25,6,ok,0.3375,0.3346,0.0,0.0,0.0,0.0,19289,2295,17672,3308,0.00020264994448555864,0.0008511297668393464,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_pair60_v4_dretail_rocket_mtisasrec_p013_c1_s1_20260415_051642_266030_pid1147058.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/tisasrec/combo_C1/logs/PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C1_S1.log,5970.506119966507,,2026-04-15T06:56:09.423430+00:00,"{""dropout"": 0.2, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
retail_rocket,tisasrec,TiSASRec,P013,C2,baseline2_stageA:retail_rocket:tisasrec:A018,A018,,PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C2_S1,R_RETAIL_ROCKET_TISASREC_P013_C2_S1,26,4,ok,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.00018238495003700277,0.0007660167901554118,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/retail_rocket_TiSASRec_pair60_v4_dretail_rocket_mtisasrec_p013_c2_s1_20260415_051655_117746_pid1147091.json,/workspace/FeaturedMoE/experiments/run/artifacts/logs/baseline_2/PAIR60_V4/retail_rocket/tisasrec/combo_C2/logs/PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C2_S1.log,29.445255994796753,,2026-04-15T05:17:21.185544+00:00,"{""dropout"": 0.15, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 64, ""weight_decay"": 1e-05}"
