global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,architecture_id,architecture_name,tuning_stage,family_id,family_group,variant_id,capacity_anchor,search_algo,setting_tier,setting_id,setting_key,setting_group,setting_detail,base_dataset,base_rank,base_key,base_run_phase,base_result_json,base_source,base_test_mrr20,base_valid_mrr20,base_setting_id,base_capacity_anchor,source_feature_mode,runtime_feature_mode,runtime_eval_mode,lr_mode,queue_stage_order
0.095500,0.089500,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_03_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,1,5,run_complete_no_result,0.064800,,,False,False,,2026-04-16T18:19:10.625865Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-03,stage_structure,ST-03,H8,random,essential,ST-03,REMOVE_MICRO,stage_structure,Remove the micro stage while keeping macro and mid MoE blocks.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.089500,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_03_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,2,2,run_complete_no_result,0.064800,,,False,False,,2026-04-16T18:19:35.198837Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-03,stage_structure,ST-03,H8,random,essential,ST-03,REMOVE_MICRO,stage_structure,Remove the micro stage while keeping macro and mid MoE blocks.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.089500,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_03_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,3,3,run_complete_no_result,0.064800,,,False,False,,2026-04-16T18:22:16.558757Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-03,stage_structure,ST-03,H8,random,essential,ST-03,REMOVE_MICRO,stage_structure,Remove the micro stage while keeping macro and mid MoE blocks.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.081800,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_04_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,1,6,run_complete_no_result,0.059900,,,False,False,,2026-04-16T18:24:26.166821Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-04,stage_structure,ST-04,H8,random,essential,ST-04,SINGLE_STAGE_MACRO,stage_structure,Keep only the macro routing stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.081800,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_04_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,2,3,run_complete_no_result,0.059900,,,False,False,,2026-04-16T18:26:20.720444Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-04,stage_structure,ST-04,H8,random,essential,ST-04,SINGLE_STAGE_MACRO,stage_structure,Keep only the macro routing stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.081800,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_04_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,3,6,run_complete_no_result,0.059900,,,False,False,,2026-04-16T18:28:24.325298Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-04,stage_structure,ST-04,H8,random,essential,ST-04,SINGLE_STAGE_MACRO,stage_structure,Keep only the macro routing stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.081500,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_05_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,1,0,run_complete_no_result,0.066000,,,False,False,,2026-04-16T18:39:45.059397Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-05,stage_structure,ST-05,H8,random,essential,ST-05,SINGLE_STAGE_MID,stage_structure,Keep only the mid routing stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.081500,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_05_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,2,1,run_complete_no_result,0.066000,,,False,False,,2026-04-16T18:40:06.521018Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-05,stage_structure,ST-05,H8,random,essential,ST-05,SINGLE_STAGE_MID,stage_structure,Keep only the mid routing stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.081500,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_05_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,3,0,run_complete_no_result,0.066000,,,False,False,,2026-04-16T18:44:10.366811Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-05,stage_structure,ST-05,H8,random,essential,ST-05,SINGLE_STAGE_MID,stage_structure,Keep only the mid routing stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.082800,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_06_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,1,6,run_complete_no_result,0.059700,,,False,False,,2026-04-16T18:52:50.593167Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-06,stage_structure,ST-06,H8,random,essential,ST-06,SINGLE_STAGE_MICRO,stage_structure,Keep only the micro routing stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.082800,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_06_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,3,5,run_complete_no_result,0.059700,,,False,False,,2026-04-16T18:53:42.185290Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-06,stage_structure,ST-06,H8,random,essential,ST-06,SINGLE_STAGE_MICRO,stage_structure,Keep only the micro routing stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.082800,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_06_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,2,2,run_complete_no_result,0.059700,,,False,False,,2026-04-16T18:54:06.741946Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-06,stage_structure,ST-06,H8,random,essential,ST-06,SINGLE_STAGE_MICRO,stage_structure,Keep only the micro routing stage.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.075900,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_07_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,1,5,run_complete_no_result,0.043700,,,False,False,,2026-04-16T18:57:46.565269Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-07,stage_structure,ST-07,H8,random,essential,ST-07,DENSE_FULL_ONLY,stage_structure,Replace all routing blocks with dense FFNs.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.075900,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_07_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,2,2,run_complete_no_result,0.043700,,,False,False,,2026-04-16T18:58:08.124550Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-07,stage_structure,ST-07,H8,random,essential,ST-07,DENSE_FULL_ONLY,stage_structure,Replace all routing blocks with dense FFNs.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.075900,P4B_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_ST_07_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,run_complete,beauty,3,2,run_complete_no_result,0.043700,,,False,False,,2026-04-16T19:02:06.606119Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,stage_structure,B01_B25_lr_h8_seen_anchor__ST-07,stage_structure,ST-07,H8,random,essential,ST-07,DENSE_FULL_ONLY,stage_structure,Replace all routing blocks with dense FFNs.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_01_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,1,5,run_complete_no_result,0.080300,,,False,False,,2026-04-16T20:08:26.156325Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-01,objective,OBJ-01,H8,random,essential,OBJ-01,NO_CONSISTENCY,objective,Disable route consistency regularization.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_01_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,2,5,run_complete_no_result,0.080300,,,False,False,,2026-04-16T20:14:09.136935Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-01,objective,OBJ-01,H8,random,essential,OBJ-01,NO_CONSISTENCY,objective,Disable route consistency regularization.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_01_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,3,5,run_complete_no_result,0.080300,,,False,False,,2026-04-16T20:20:01.187272Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-01,objective,OBJ-01,H8,random,essential,OBJ-01,NO_CONSISTENCY,objective,Disable route consistency regularization.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_02_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,1,0,run_complete_no_result,0.080400,,,False,False,,2026-04-16T20:27:08.265531Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-02,objective,OBJ-02,H8,random,essential,OBJ-02,NO_ZLOSS,objective,Disable router z-loss regularization.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_02_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,2,7,run_complete_no_result,0.080400,,,False,False,,2026-04-16T20:27:53.808756Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-02,objective,OBJ-02,H8,random,essential,OBJ-02,NO_ZLOSS,objective,Disable router z-loss regularization.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_02_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,3,0,run_complete_no_result,0.080400,,,False,False,,2026-04-16T20:33:03.719572Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-02,objective,OBJ-02,H8,random,essential,OBJ-02,NO_ZLOSS,objective,Disable router z-loss regularization.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_04_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,1,3,run_complete_no_result,0.080400,,,False,False,,2026-04-16T20:36:19.456394Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-04,objective,OBJ-04,H8,random,essential,OBJ-04,ALL_AUX_OFF,objective,"Disable consistency, z-loss, and balance regularization together.",beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_04_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,2,0,run_complete_no_result,0.080400,,,False,False,,2026-04-16T20:38:53.172921Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-04,objective,OBJ-04,H8,random,essential,OBJ-04,ALL_AUX_OFF,objective,"Disable consistency, z-loss, and balance regularization together.",beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_04_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,3,3,run_complete_no_result,0.080400,,,False,False,,2026-04-16T20:42:14.972874Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-04,objective,OBJ-04,H8,random,essential,OBJ-04,ALL_AUX_OFF,objective,"Disable consistency, z-loss, and balance regularization together.",beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_05_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,1,5,run_complete_no_result,0.080400,,,False,False,,2026-04-16T21:01:06.888921Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-05,objective,OBJ-05,H8,random,essential,OBJ-05,CONSISTENCY_ONLY,objective,Keep only consistency regularization.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_05_S2,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,2,2,run_complete_no_result,0.080400,,,False,False,,2026-04-16T21:01:31.502602Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-05,objective,OBJ-05,H8,random,essential,OBJ-05,CONSISTENCY_ONLY,objective,Keep only consistency regularization.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_05_S3,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,3,5,run_complete_no_result,0.080400,,,False,False,,2026-04-16T21:07:00.618713Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-05,objective,OBJ-05,H8,random,essential,OBJ-05,CONSISTENCY_ONLY,objective,Keep only consistency regularization.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
0.095500,0.095500,P4D_BEAUTY_B01_B25_LR_H8_SEEN_ANCHOR_OBJ_06_S1,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,run_complete,beauty,1,5,run_complete_no_result,0.080300,,,False,False,,2026-04-16T21:13:14.614977Z,A12,A12_ATTN_MICRO_BEFORE_NO_BIAS_ALL_W5,objective_variants,B01_B25_lr_h8_seen_anchor__OBJ-06,objective,OBJ-06,H8,random,essential,OBJ-06,ZLOSS_ONLY,objective,Keep only z-loss regularization.,beauty,1,beauty:B25_lr_h8_seen_anchor,P4XD_XD_BEAUTY_B25_LR_H8_SEEN_ANCHOR_S1,/workspace/FeaturedMoE/experiments/run/artifacts/results/fmoe_n4/beauty_FeaturedMoE_N3_p4xd_xd_beauty_b25_lr_h8_seen_anchor_s1_20260416_030201_046233_pid244350.json,command_log,0.0822,0.0865,B25_lr_h8_seen_anchor,H8,full_v3,full_v4,session_fixed,band9,
