global_best_valid_mrr20,run_best_valid_mrr20,run_phase,exp_brief,stage,trigger,dataset,seed_id,gpu_id,status,test_mrr20,n_completed,interrupted,special_ok,diag_ok,result_path,timestamp_utc,phase_id,source_phase,source_axis,axis_id,axis_desc,setting_uid,setting_idx,setting_key,setting_short,setting_desc,setting_group,setting_detail,hparam_id,run_id
0.079900,0.079900,P10_13_2_AP10_00_H1_S4,P10-00_FULL | group_subset | All 4 families,deep,trial_new_best,KuaiRecLargeStrictPosV2_0.2,4,3,running,0.160700,,,,,,2026-03-24T15:26:07.760937Z,P10_13_2,P10,phase10_feature_portability_v1,A,verification_wrapper,P10_00,0,P10-00_FULL,FULL,All 4 families,group_subset,All 4 families,H1,AP10_00_H1_S4
0.083000,0.080800,P10_13_2_CP12_18_H3_S1,P12-18_BUNDLE_MACROMICRO_LEARNED | bundle_pair_then_follow | bundle_macro_micro_learned -> mid,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete,0.161400,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_18_h3_s1_20260325_180937_191623_pid105817.json,2026-03-25T19:50:32.956072Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_18,18,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,bundle_pair_then_follow,bundle_macro_micro_learned -> mid,H3,CP12_18_H3_S1
0.083000,0.080800,P10_13_2_CP12_02_H3_S4,"P12-02_ATTN_MICRO_BEFORE | layout_variants | [attn, macro_ffn, mid_ffn, attn, micro_ffn]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,3,run_complete,0.161900,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_02_h3_s4_20260325_184531_535029_pid105902.json,2026-03-25T20:25:30.014677Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_02,2,P12-02_ATTN_MICRO_BEFORE,ATTN_MICRO_BEFORE,ATTN_MICRO_BEFORE,layout_variants,"[attn, macro_ffn, mid_ffn, attn, micro_ffn]",H3,CP12_02_H3_S4
0.083000,0.081000,P10_13_2_CP12_08_H3_S4,"P12-08_MACRO_NOLOCALATTN | layout_variants | [macro_ffn, mid, micro]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,7,run_complete,0.161800,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_08_h3_s4_20260325_185936_707989_pid105964.json,2026-03-25T20:33:01.127763Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_08,8,P12-08_MACRO_NOLOCALATTN,MACRO_NOLOCALATTN,MACRO_NOLOCALATTN,layout_variants,"[macro_ffn, mid, micro]",H3,CP12_08_H3_S4
0.083000,0.080900,P10_13_2_CP12_02_H3_S2,"P12-02_ATTN_MICRO_BEFORE | layout_variants | [attn, macro_ffn, mid_ffn, attn, micro_ffn]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,1,run_complete,0.162200,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_02_h3_s2_20260325_190146_616114_pid105988.json,2026-03-25T20:39:20.168632Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_02,2,P12-02_ATTN_MICRO_BEFORE,ATTN_MICRO_BEFORE,ATTN_MICRO_BEFORE,layout_variants,"[attn, macro_ffn, mid_ffn, attn, micro_ffn]",H3,CP12_02_H3_S2
0.083000,0.080900,P10_13_2_CP12_02_H3_S3,"P12-02_ATTN_MICRO_BEFORE | layout_variants | [attn, macro_ffn, mid_ffn, attn, micro_ffn]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,2,run_complete,0.162200,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_02_h3_s3_20260325_185253_492095_pid105934.json,2026-03-25T20:46:45.253281Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_02,2,P12-02_ATTN_MICRO_BEFORE,ATTN_MICRO_BEFORE,ATTN_MICRO_BEFORE,layout_variants,"[attn, macro_ffn, mid_ffn, attn, micro_ffn]",H3,CP12_02_H3_S3
0.083000,0.080800,P10_13_2_CP12_02_H3_S1,"P12-02_ATTN_MICRO_BEFORE | layout_variants | [attn, macro_ffn, mid_ffn, attn, micro_ffn]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.162100,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_02_h3_s1_20260325_190802_405572_pid106020.json,2026-03-25T20:50:16.088692Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_02,2,P12-02_ATTN_MICRO_BEFORE,ATTN_MICRO_BEFORE,ATTN_MICRO_BEFORE,layout_variants,"[attn, macro_ffn, mid_ffn, attn, micro_ffn]",H3,CP12_02_H3_S1
0.083000,0.081000,P10_13_2_CP12_08_H3_S2,"P12-08_MACRO_NOLOCALATTN | layout_variants | [macro_ffn, mid, micro]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.162000,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_08_h3_s2_20260325_193225_895318_pid106081.json,2026-03-25T21:04:32.753154Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_08,8,P12-08_MACRO_NOLOCALATTN,MACRO_NOLOCALATTN,MACRO_NOLOCALATTN,layout_variants,"[macro_ffn, mid, micro]",H3,CP12_08_H3_S2
0.083000,0.081000,P10_13_2_CP12_08_H3_S3,"P12-08_MACRO_NOLOCALATTN | layout_variants | [macro_ffn, mid, micro]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,6,run_complete,0.162000,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_08_h3_s3_20260325_193820_911153_pid106110.json,2026-03-25T21:30:23.281822Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_08,8,P12-08_MACRO_NOLOCALATTN,MACRO_NOLOCALATTN,MACRO_NOLOCALATTN,layout_variants,"[macro_ffn, mid, micro]",H3,CP12_08_H3_S3
0.083000,0.081100,P10_13_2_CP12_08_H3_S1,"P12-08_MACRO_NOLOCALATTN | layout_variants | [macro_ffn, mid, micro]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete,0.160400,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_08_h3_s1_20260325_195040_158145_pid106148.json,2026-03-25T21:51:52.385874Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_08,8,P12-08_MACRO_NOLOCALATTN,MACRO_NOLOCALATTN,MACRO_NOLOCALATTN,layout_variants,"[macro_ffn, mid, micro]",H3,CP12_08_H3_S1
0.083000,0.080500,P10_13_2_CP12_24_H3_S4,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED | bundle_router | bundle_macro_mid_router -> micro,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,7,run_complete,0.161100,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_24_h3_s4_20260325_203308_192400_pid106261.json,2026-03-25T22:02:17.731390Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_24,24,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,BUNDLE_MACROMID_ROUTER_CONDITIONED,BUNDLE_MACROMID_ROUTER_CONDITIONED,bundle_router,bundle_macro_mid_router -> micro,H3,CP12_24_H3_S4
0.083000,0.082100,P10_13_2_CP12_06_H3_S4,"P12-06_MID_REPEATED | layout_variants | [macro, mid, mid_ffn, micro]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,3,run_complete,0.157200,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_06_h3_s4_20260325_202537_002729_pid106227.json,2026-03-25T22:27:44.190895Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_06,6,P12-06_MID_REPEATED,MID_REPEATED,MID_REPEATED,layout_variants,"[macro, mid, mid_ffn, micro]",H3,CP12_06_H3_S4
0.083000,0.080500,P10_13_2_CP12_24_H3_S2,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED | bundle_router | bundle_macro_mid_router -> micro,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.161500,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_24_h3_s2_20260325_210439_717549_pid106396.json,2026-03-25T22:27:53.763526Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_24,24,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,BUNDLE_MACROMID_ROUTER_CONDITIONED,BUNDLE_MACROMID_ROUTER_CONDITIONED,bundle_router,bundle_macro_mid_router -> micro,H3,CP12_24_H3_S2
0.083000,0.081200,P10_13_2_CP12_06_H3_S3,"P12-06_MID_REPEATED | layout_variants | [macro, mid, mid_ffn, micro]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,2,run_complete,0.161900,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_06_h3_s3_20260325_204652_255600_pid106325.json,2026-03-25T22:40:25.275515Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_06,6,P12-06_MID_REPEATED,MID_REPEATED,MID_REPEATED,layout_variants,"[macro, mid, mid_ffn, micro]",H3,CP12_06_H3_S3
0.083000,0.081200,P10_13_2_CP12_06_H3_S1,"P12-06_MID_REPEATED | layout_variants | [macro, mid, mid_ffn, micro]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.161400,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_06_h3_s1_20260325_205023_134944_pid106353.json,2026-03-25T22:58:21.130138Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_06,6,P12-06_MID_REPEATED,MID_REPEATED,MID_REPEATED,layout_variants,"[macro, mid, mid_ffn, micro]",H3,CP12_06_H3_S1
0.083000,0.081400,P10_13_2_CP12_06_H3_S2,"P12-06_MID_REPEATED | layout_variants | [macro, mid, mid_ffn, micro]",deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,1,run_complete,0.161800,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_06_h3_s2_20260325_203927_318958_pid106291.json,2026-03-25T22:58:42.705564Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_06,6,P12-06_MID_REPEATED,MID_REPEATED,MID_REPEATED,layout_variants,"[macro, mid, mid_ffn, micro]",H3,CP12_06_H3_S2
0.083000,0.080600,P10_13_2_CP12_24_H3_S3,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED | bundle_router | bundle_macro_mid_router -> micro,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,6,run_complete,0.161200,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_24_h3_s3_20260325_213030_300902_pid106455.json,2026-03-25T23:03:43.683833Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_24,24,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,BUNDLE_MACROMID_ROUTER_CONDITIONED,BUNDLE_MACROMID_ROUTER_CONDITIONED,bundle_router,bundle_macro_mid_router -> micro,H3,CP12_24_H3_S3
0.083000,0.080500,P10_13_2_CP12_24_H3_S1,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED | bundle_router | bundle_macro_mid_router -> micro,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete,0.161100,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_cp12_24_h3_s1_20260325_215159_577121_pid106505.json,2026-03-25T23:17:00.227878Z,P10_13_2,P12,phase12_layout_composition_v1,C,verification_wrapper,P12_24,24,P12-24_BUNDLE_MACROMID_ROUTER_CONDITIONED,BUNDLE_MACROMID_ROUTER_CONDITIONED,BUNDLE_MACROMID_ROUTER_CONDITIONED,bundle_router,bundle_macro_mid_router -> micro,H3,CP12_24_H3_S1
0.083000,0.081200,P10_13_2_DP13_14_H3_S4,P13-14_FEATURE_ROLE_SWAP | semantic_mismatch | Role swap across families,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,7,run_complete,0.160200,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_14_h3_s4_20260325_220224_948911_pid106543.json,2026-03-25T23:30:34.820278Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_14,14,P13-14_FEATURE_ROLE_SWAP,FEATURE_ROLE_SWAP,FEATURE_ROLE_SWAP,semantic_mismatch,Role swap across families,H3,DP13_14_H3_S4
0.083000,0.081000,P10_13_2_DP13_14_H3_S2,P13-14_FEATURE_ROLE_SWAP | semantic_mismatch | Role swap across families,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.162100,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_14_h3_s2_20260325_222800_824528_pid106625.json,2026-03-26T00:20:00.010342Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_14,14,P13-14_FEATURE_ROLE_SWAP,FEATURE_ROLE_SWAP,FEATURE_ROLE_SWAP,semantic_mismatch,Role swap across families,H3,DP13_14_H3_S2
0.083000,0.081100,P10_13_2_DP13_00_H3_S4,P13-00_FULL_DATA | data_condition | Clean full feature setup,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,3,run_complete,0.162000,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_00_h3_s4_20260325_222751_252786_pid106612.json,2026-03-26T00:21:39.723465Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_00,0,P13-00_FULL_DATA,FULL_DATA,FULL_DATA,data_condition,Clean full feature setup,H3,DP13_00_H3_S4
0.083000,0.081400,P10_13_2_DP13_00_H3_S3,P13-00_FULL_DATA | data_condition | Clean full feature setup,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,2,run_complete,0.161700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_00_h3_s3_20260325_224032_279894_pid106667.json,2026-03-26T00:22:16.370632Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_00,0,P13-00_FULL_DATA,FULL_DATA,FULL_DATA,data_condition,Clean full feature setup,H3,DP13_00_H3_S3
0.083000,0.080900,P10_13_2_DP13_14_H3_S1,P13-14_FEATURE_ROLE_SWAP | semantic_mismatch | Role swap across families,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete,0.162300,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_14_h3_s1_20260325_231707_508929_pid106812.json,2026-03-26T00:40:45.291224Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_14,14,P13-14_FEATURE_ROLE_SWAP,FEATURE_ROLE_SWAP,FEATURE_ROLE_SWAP,semantic_mismatch,Role swap across families,H3,DP13_14_H3_S1
0.083000,0.081000,P10_13_2_DP13_14_H3_S3,P13-14_FEATURE_ROLE_SWAP | semantic_mismatch | Role swap across families,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,6,run_complete,0.162000,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_14_h3_s3_20260325_230350_881856_pid106764.json,2026-03-26T00:41:21.932082Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_14,14,P13-14_FEATURE_ROLE_SWAP,FEATURE_ROLE_SWAP,FEATURE_ROLE_SWAP,semantic_mismatch,Role swap across families,H3,DP13_14_H3_S3
0.083000,0.081400,P10_13_2_DP13_00_H3_S1,P13-00_FULL_DATA | data_condition | Clean full feature setup,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.161700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_00_h3_s1_20260325_225828_012527_pid106717.json,2026-03-26T00:50:29.144790Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_00,0,P13-00_FULL_DATA,FULL_DATA,FULL_DATA,data_condition,Clean full feature setup,H3,DP13_00_H3_S1
0.083000,0.082600,P10_13_2_DP13_00_H3_S2,P13-00_FULL_DATA | data_condition | Clean full feature setup,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,1,run_complete,0.160700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_00_h3_s2_20260325_225849_688688_pid106729.json,2026-03-26T00:52:02.869247Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_00,0,P13-00_FULL_DATA,FULL_DATA,FULL_DATA,data_condition,Clean full feature setup,H3,DP13_00_H3_S2
0.083000,0.077100,P10_13_2_DP13_03_H3_S4,P13-03_EVAL_ALL_SHUFFLE | eval_perturb | Eval-only shuffle all families,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,7,run_complete,0.155100,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_03_h3_s4_20260325_233041_717527_pid106857.json,2026-03-26T01:00:58.088390Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_03,3,P13-03_EVAL_ALL_SHUFFLE,EVAL_ALL_SHUFFLE,EVAL_ALL_SHUFFLE,eval_perturb,Eval-only shuffle all families,H3,DP13_03_H3_S4
0.083000,0.077000,P10_13_2_DP13_03_H3_S2,P13-03_EVAL_ALL_SHUFFLE | eval_perturb | Eval-only shuffle all families,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.154900,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_03_h3_s2_20260326_002007_114710_pid106953.json,2026-03-26T01:50:44.289144Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_03,3,P13-03_EVAL_ALL_SHUFFLE,EVAL_ALL_SHUFFLE,EVAL_ALL_SHUFFLE,eval_perturb,Eval-only shuffle all families,H3,DP13_03_H3_S2
0.083000,0.077100,P10_13_2_DP13_03_H3_S3,P13-03_EVAL_ALL_SHUFFLE | eval_perturb | Eval-only shuffle all families,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,6,run_complete,0.155500,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_03_h3_s3_20260326_004129_052413_pid107076.json,2026-03-26T02:04:09.864255Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_03,3,P13-03_EVAL_ALL_SHUFFLE,EVAL_ALL_SHUFFLE,EVAL_ALL_SHUFFLE,eval_perturb,Eval-only shuffle all families,H3,DP13_03_H3_S3
0.083000,0.081600,P10_13_2_DP13_15_H3_S4,P13-15_STAGE_MISMATCH_ASSIGN | semantic_mismatch | Stage mismatch assignment,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,3,run_complete,0.161100,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_15_h3_s4_20260326_002146_736212_pid106978.json,2026-03-26T02:09:43.832467Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_15,15,P13-15_STAGE_MISMATCH_ASSIGN,STAGE_MISMATCH_ASSIGN,STAGE_MISMATCH_ASSIGN,semantic_mismatch,Stage mismatch assignment,H3,DP13_15_H3_S4
0.083000,0.081000,P10_13_2_DP13_15_H3_S3,P13-15_STAGE_MISMATCH_ASSIGN | semantic_mismatch | Stage mismatch assignment,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,2,run_complete,0.161600,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_15_h3_s3_20260326_002223_421011_pid107000.json,2026-03-26T02:10:23.510481Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_15,15,P13-15_STAGE_MISMATCH_ASSIGN,STAGE_MISMATCH_ASSIGN,STAGE_MISMATCH_ASSIGN,semantic_mismatch,Stage mismatch assignment,H3,DP13_15_H3_S3
0.083000,0.077500,P10_13_2_DP13_02_H3_S4,P13-02_EVAL_ALL_ZERO | eval_perturb | Eval-only zero all families,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,4,7,run_complete,0.159700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_02_h3_s4_20260326_010105_282197_pid107173.json,2026-03-26T02:13:21.317721Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_02,2,P13-02_EVAL_ALL_ZERO,EVAL_ALL_ZERO,EVAL_ALL_ZERO,eval_perturb,Eval-only zero all families,H3,DP13_02_H3_S4
0.083000,0.077100,P10_13_2_DP13_03_H3_S1,P13-03_EVAL_ALL_SHUFFLE | eval_perturb | Eval-only shuffle all families,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,4,run_complete,0.155500,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_03_h3_s1_20260326_004052_312791_pid107055.json,2026-03-26T02:15:46.116182Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_03,3,P13-03_EVAL_ALL_SHUFFLE,EVAL_ALL_SHUFFLE,EVAL_ALL_SHUFFLE,eval_perturb,Eval-only shuffle all families,H3,DP13_03_H3_S1
0.083000,0.081300,P10_13_2_DP13_15_H3_S1,P13-15_STAGE_MISMATCH_ASSIGN | semantic_mismatch | Stage mismatch assignment,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,1,0,run_complete,0.159400,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_15_h3_s1_20260326_005036_290644_pid107112.json,2026-03-26T02:36:39.210793Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_15,15,P13-15_STAGE_MISMATCH_ASSIGN,STAGE_MISMATCH_ASSIGN,STAGE_MISMATCH_ASSIGN,semantic_mismatch,Stage mismatch assignment,H3,DP13_15_H3_S1
0.083000,0.081000,P10_13_2_DP13_15_H3_S2,P13-15_STAGE_MISMATCH_ASSIGN | semantic_mismatch | Stage mismatch assignment,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,1,run_complete,0.161700,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_15_h3_s2_20260326_005209_957173_pid107137.json,2026-03-26T02:40:31.098077Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_15,15,P13-15_STAGE_MISMATCH_ASSIGN,STAGE_MISMATCH_ASSIGN,STAGE_MISMATCH_ASSIGN,semantic_mismatch,Stage mismatch assignment,H3,DP13_15_H3_S2
0.083000,0.077500,P10_13_2_DP13_02_H3_S2,P13-02_EVAL_ALL_ZERO | eval_perturb | Eval-only zero all families,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,2,5,run_complete,0.159600,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_02_h3_s2_20260326_015051_304618_pid107276.json,2026-03-26T03:05:42.536051Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_02,2,P13-02_EVAL_ALL_ZERO,EVAL_ALL_ZERO,EVAL_ALL_ZERO,eval_perturb,Eval-only zero all families,H3,DP13_02_H3_S2
0.083000,0.077500,P10_13_2_DP13_02_H3_S3,P13-02_EVAL_ALL_ZERO | eval_perturb | Eval-only zero all families,deep,run_complete,KuaiRecLargeStrictPosV2_0.2,3,6,run_complete,0.159800,20,False,True,True,/workspace/jy1559/FMoE/experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p10_13_2_dp13_02_h3_s3_20260326_020416_832575_pid107322.json,2026-03-26T03:25:08.551305Z,P10_13_2,P13,phase13_feature_sanity_v1,D,verification_wrapper,P13_02,2,P13-02_EVAL_ALL_ZERO,EVAL_ALL_ZERO,EVAL_ALL_ZERO,eval_perturb,Eval-only zero all families,H3,DP13_02_H3_S3
