file,phase,run_id,best_valid_mrr20,best_valid_hr10,best_valid_test_mrr20,best_valid_test_hr10,n_trials
experiments/run/artifacts/results/fmoe_n3/normal/phase2_router_v1/PA/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_x65_20260314_192658_528192_pid387987.json,P2,pa_x65_20260314_192658_528192_pid387987,0.08,0.1115,0.1593,0.1847,10
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_a_s3_20260317_174700_292511_pid288927.json,P6,p6_cand_a_s3_20260317_174700_292511_pid288927,0.08,0.1141,0.1605,0.1867,1
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b5_20260318_015400_475708_pid305115.json,P6,p6_base_b5_20260318_015400_475708_pid305115,0.08,0.1121,0.1616,0.1864,1
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_foc_20260318_031022_794926_pid344157.json,P6,p6_feat_w5_mem_foc_20260318_031022_794926_pid344157,0.08,0.1115,0.1617,0.1882,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_exp_20260318_031158_880852_pid344554.json,P6,p6_feat_w5_tem_exp_20260318_031158_880852_pid344554,0.08,0.1142,0.1611,0.1886,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_foc_20260318_031347_115143_pid345295.json,P6,p6_feat_w5_tem_foc_20260318_031347_115143_pid345295,0.08,0.1127,0.162,0.1889,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_exp_20260318_033824_645514_pid354105.json,P6,p6_feat_w5_mem_exp_20260318_033824_645514_pid354105,0.08,0.1137,0.1617,0.1893,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_e40_20260313_185956_106902_pid232928.json,P1,e40_20260313_185956_106902_pid232928,0.0799,0.1145,0.161,0.1876,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_x64_20260314_135421_318537_pid282542.json,P1,x64_20260314_135421_318537_pid282542,0.0799,0.1116,0.1602,0.1848,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_x65_20260314_152207_822613_pid294124.json,P1,x65_20260314_152207_822613_pid294124,0.0799,0.1134,0.1628,0.1911,10
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_fac_gro_20260317_234413_229436_pid290395.json,P6,p6_rxi_x2_fac_gro_20260317_234413_229436_pid290395,0.0799,0.1058,0.1584,0.1826,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_exp_20260318_002603_847174_pid290639.json,P6,p6_feat_w5_tem_exp_20260318_002603_847174_pid290639,0.0799,0.1133,0.1609,0.1877,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_mem_20260318_004058_775554_pid290696.json,P6,p6_feat_w5_tem_mem_20260318_004058_775554_pid290696,0.0799,0.1118,0.1617,0.1901,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_mem_20260318_031956_650589_pid347426.json,P6,p6_feat_w5_tem_mem_20260318_031956_650589_pid347426,0.0799,0.1124,0.1619,0.1897,5
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/E40/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_e40_20260313_185956_106902_pid232928.json,P1,e40_20260313_185956_106902_pid232928,0.0799,0.1145,0.161,0.1876,3
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/X64/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_x64_20260314_135421_318537_pid282542.json,P1,x64_20260314_135421_318537_pid282542,0.0799,0.1116,0.1602,0.1848,20
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/X65/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_x65_20260314_152207_822613_pid294124.json,P1,x65_20260314_152207_822613_pid294124,0.0799,0.1134,0.1628,0.1911,10
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_fac_gro_20260317_234413_229436_pid290395.json,P6,p6_rxi_x2_fac_gro_20260317_234413_229436_pid290395,0.0799,0.1058,0.1584,0.1826,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_exp_20260318_002603_847174_pid290639.json,P6,p6_feat_w5_tem_exp_20260318_002603_847174_pid290639,0.0799,0.1133,0.1609,0.1877,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_mem_20260318_004058_775554_pid290696.json,P6,p6_feat_w5_tem_mem_20260318_004058_775554_pid290696,0.0799,0.1118,0.1617,0.1901,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_mem_20260318_031956_650589_pid347426.json,P6,p6_feat_w5_tem_mem_20260318_031956_650589_pid347426,0.0799,0.1124,0.1619,0.1897,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_m22_20260313_174153_727619_pid232671.json,P1,m22_20260313_174153_727619_pid232671,0.0798,0.1133,0.1603,0.1867,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_x62_20260313_191600_257046_pid232980.json,P1,x62_20260313_191600_257046_pid232980,0.0798,0.1119,0.1619,0.1886,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd06_20260315_034546_514128_pid398820.json,P2,pd06_20260315_034546_514128_pid398820,0.0798,0.1115,0.1609,0.1866,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b3_20260317_222450_181633_pid290098.json,P6,p6_base_b3_20260317_222450_181633_pid290098,0.0798,0.1126,0.1616,0.1877,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_foc_exp_20260318_034139_837745_pid355377.json,P6,p6_feat_w5_foc_exp_20260318_034139_837745_pid355377,0.0798,0.1112,0.1614,0.1885,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_mem_20260318_035701_932857_pid365013.json,P6,p6_feat_w10_tem_mem_20260318_035701_932857_pid365013,0.0798,0.1111,0.1615,0.1888,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_foc_exp_20260318_041739_105038_pid376102.json,P6,p6_feat_w10_foc_exp_20260318_041739_105038_pid376102,0.0798,0.1123,0.1613,0.1892,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_mem_foc_20260318_042915_956793_pid380787.json,P6,p6_feat_w10_mem_foc_20260318_042915_956793_pid380787,0.0798,0.1115,0.1615,0.1891,5
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/M22/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_m22_20260313_174153_727619_pid232671.json,P1,m22_20260313_174153_727619_pid232671,0.0798,0.1133,0.1603,0.1867,4
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/X62/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_x62_20260313_191600_257046_pid232980.json,P1,x62_20260313_191600_257046_pid232980,0.0798,0.1119,0.1619,0.1886,3
experiments/run/artifacts/results/fmoe_n3/normal/phase2_router_v1/PD06/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd06_20260315_034546_514128_pid398820.json,P2,pd06_20260315_034546_514128_pid398820,0.0798,0.1115,0.1609,0.1866,15
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b3_20260317_222450_181633_pid290098.json,P6,p6_base_b3_20260317_222450_181633_pid290098,0.0798,0.1126,0.1616,0.1877,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_foc_exp_20260318_034139_837745_pid355377.json,P6,p6_feat_w5_foc_exp_20260318_034139_837745_pid355377,0.0798,0.1112,0.1614,0.1885,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_mem_20260318_035701_932857_pid365013.json,P6,p6_feat_w10_tem_mem_20260318_035701_932857_pid365013,0.0798,0.1111,0.1615,0.1888,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_foc_exp_20260318_041739_105038_pid376102.json,P6,p6_feat_w10_foc_exp_20260318_041739_105038_pid376102,0.0798,0.1123,0.1613,0.1892,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_mem_foc_20260318_042915_956793_pid380787.json,P6,p6_feat_w10_mem_foc_20260318_042915_956793_pid380787,0.0798,0.1115,0.1615,0.1891,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_e42_20260313_184048_783859_pid232859.json,P1,e42_20260313_184048_783859_pid232859,0.0797,0.113,0.1605,0.1878,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_l04_20260314_180138_655459_pid385346.json,P2,pa_l04_20260314_180138_655459_pid385346,0.0797,0.1125,0.1608,0.1862,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_foc_20260318_002415_727927_pid290617.json,P6,p6_feat_w5_mem_foc_20260318_002415_727927_pid290617,0.0797,0.111,0.1618,0.1886,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_foc_20260318_005935_945321_pid291470.json,P6,p6_feat_w10_tem_foc_20260318_005935_945321_pid291470,0.0797,0.1125,0.1617,0.1897,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_mem_20260318_011504_048455_pid293317.json,P6,p6_feat_w10_tem_mem_20260318_011504_048455_pid293317,0.0797,0.1119,0.1618,0.1881,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_foc_exp_20260318_011743_141942_pid293763.json,P6,p6_feat_w10_foc_exp_20260318_011743_141942_pid293763,0.0797,0.1125,0.1604,0.188,2
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_foc_20260318_035625_657689_pid364926.json,P6,p6_feat_w10_tem_foc_20260318_035625_657689_pid364926,0.0797,0.1121,0.1617,0.1899,5
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/E42/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_e42_20260313_184048_783859_pid232859.json,P1,e42_20260313_184048_783859_pid232859,0.0797,0.113,0.1605,0.1878,4
experiments/run/artifacts/results/fmoe_n3/normal/phase2_router_v1/PA/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pa_l04_20260314_180138_655459_pid385346.json,P2,pa_l04_20260314_180138_655459_pid385346,0.0797,0.1125,0.1608,0.1862,20
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_foc_20260318_002415_727927_pid290617.json,P6,p6_feat_w5_mem_foc_20260318_002415_727927_pid290617,0.0797,0.111,0.1618,0.1886,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_foc_20260318_005935_945321_pid291470.json,P6,p6_feat_w10_tem_foc_20260318_005935_945321_pid291470,0.0797,0.1125,0.1617,0.1897,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_mem_20260318_011504_048455_pid293317.json,P6,p6_feat_w10_tem_mem_20260318_011504_048455_pid293317,0.0797,0.1119,0.1618,0.1881,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_foc_exp_20260318_011743_141942_pid293763.json,P6,p6_feat_w10_foc_exp_20260318_011743_141942_pid293763,0.0797,0.1125,0.1604,0.188,2
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_foc_20260318_035625_657689_pid364926.json,P6,p6_feat_w10_tem_foc_20260318_035625_657689_pid364926,0.0797,0.1121,0.1617,0.1899,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_e41_20260313_184257_959350_pid232879.json,P1,e41_20260313_184257_959350_pid232879,0.0796,0.1127,0.1606,0.1878,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd05_20260315_060624_346850_pid399266.json,P2,pd05_20260315_060624_346850_pid399266,0.0796,0.1112,0.1604,0.1885,15
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s1_20260317_174700_495855_pid288928.json,P6,p6_cand_b_s1_20260317_174700_495855_pid288928,0.0796,0.1115,0.1601,0.1847,1
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_20260318_011139_719839_pid292837.json,P6,p6_feat_w5_mem_20260318_011139_719839_pid292837,0.0796,0.1109,0.1619,0.1891,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_20260318_025118_643183_pid335691.json,P6,p6_feat_w5_mem_20260318_025118_643183_pid335691,0.0796,0.111,0.1616,0.189,5
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/E41/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_e41_20260313_184257_959350_pid232879.json,P1,e41_20260313_184257_959350_pid232879,0.0796,0.1127,0.1606,0.1878,4
experiments/run/artifacts/results/fmoe_n3/normal/phase2_router_v1/PD05/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_pd05_20260315_060624_346850_pid399266.json,P2,pd05_20260315_060624_346850_pid399266,0.0796,0.1112,0.1604,0.1885,15
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_cand_b_s1_20260317_174700_495855_pid288928.json,P6,p6_cand_b_s1_20260317_174700_495855_pid288928,0.0796,0.1115,0.1601,0.1847,1
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_20260318_011139_719839_pid292837.json,P6,p6_feat_w5_mem_20260318_011139_719839_pid292837,0.0796,0.1109,0.1619,0.1891,4
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_mem_20260318_025118_643183_pid335691.json,P6,p6_feat_w5_mem_20260318_025118_643183_pid335691,0.0796,0.111,0.1616,0.189,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_x60_20260313_191912_654326_pid233002.json,P1,x60_20260313_191912_654326_pid233002,0.0795,0.1124,0.1602,0.1858,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_x63_20260313_200057_876683_pid233140.json,P1,x63_20260313_200057_876683_pid233140,0.0795,0.1125,0.1601,0.1858,4
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_l04_20260314_095335_862631_pid265025.json,P1,l04_20260314_095335_862631_pid265025,0.0795,0.11,0.1602,0.1845,20
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_mem_20260318_004244_033219_pid290718.json,P6,p6_feat_w10_mem_20260318_004244_033219_pid290718,0.0795,0.1101,0.1619,0.1885,5
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/X60/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_x60_20260313_191912_654326_pid233002.json,P1,x60_20260313_191912_654326_pid233002,0.0795,0.1124,0.1602,0.1858,4
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/X63/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_x63_20260313_200057_876683_pid233140.json,P1,x63_20260313_200057_876683_pid233140,0.0795,0.1125,0.1601,0.1858,4
experiments/run/artifacts/results/fmoe_n3/normal/phase1_upgrade_v1/L04/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_l04_20260314_095335_862631_pid265025.json,P1,l04_20260314_095335_862631_pid265025,0.0795,0.11,0.1602,0.1845,20
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_mem_20260318_004244_033219_pid290718.json,P6,p6_feat_w10_mem_20260318_004244_033219_pid290718,0.0795,0.1101,0.1619,0.1885,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_exp_20260317_235820_105038_pid290507.json,P6,p6_feat_w5_exp_20260317_235820_105038_pid290507,0.0794,0.1119,0.1604,0.1881,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_foc_20260318_000741_758427_pid290539.json,P6,p6_feat_w5_foc_20260318_000741_758427_pid290539,0.0794,0.1098,0.1614,0.1887,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_exp_20260318_025118_675592_pid335693.json,P6,p6_feat_w5_exp_20260318_025118_675592_pid335693,0.0794,0.1125,0.1605,0.1877,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_mem_20260318_033951_791226_pid354503.json,P6,p6_feat_w10_mem_20260318_033951_791226_pid354503,0.0794,0.1104,0.1619,0.1891,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_foc_20260318_040405_363307_pid367968.json,P6,p6_feat_w10_foc_20260318_040405_363307_pid367968,0.0794,0.1109,0.1615,0.1888,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_exp_20260317_235820_105038_pid290507.json,P6,p6_feat_w5_exp_20260317_235820_105038_pid290507,0.0794,0.1119,0.1604,0.1881,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_foc_20260318_000741_758427_pid290539.json,P6,p6_feat_w5_foc_20260318_000741_758427_pid290539,0.0794,0.1098,0.1614,0.1887,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_exp_20260318_025118_675592_pid335693.json,P6,p6_feat_w5_exp_20260318_025118_675592_pid335693,0.0794,0.1125,0.1605,0.1877,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_mem_20260318_033951_791226_pid354503.json,P6,p6_feat_w10_mem_20260318_033951_791226_pid354503,0.0794,0.1104,0.1619,0.1891,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_foc_20260318_040405_363307_pid367968.json,P6,p6_feat_w10_foc_20260318_040405_363307_pid367968,0.0794,0.1109,0.1615,0.1888,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_t50_20260313_190526_677162_pid232952.json,P1,t50_20260313_190526_677162_pid232952,0.0793,0.1104,0.1613,0.1875,3
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b2_20260317_212943_850563_pid289851.json,P6,p6_base_b2_20260317_212943_850563_pid289851,0.0793,0.1124,0.1601,0.189,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_20260318_004702_225640_pid290742.json,P6,p6_feat_w10_tem_20260318_004702_225640_pid290742,0.0793,0.1102,0.1613,0.189,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_foc_20260318_025118_742663_pid335692.json,P6,p6_feat_w5_foc_20260318_025118_742663_pid335692,0.0793,0.1104,0.1609,0.1886,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_tem_20260318_025118_672622_pid335690.json,P6,p6_feat_w5_tem_20260318_025118_672622_pid335690,0.0793,0.1111,0.1608,0.188,5
experiments/run/artifacts/results/fmoe_n3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_20260318_033554_474044_pid353014.json,P6,p6_feat_w10_tem_20260318_033554_474044_pid353014,0.0793,0.1103,0.1611,0.1891,5
experiments/run/artifacts/results/fmoe_n3/normal/core_ablation_v2/T50/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_t50_20260313_190526_677162_pid232952.json,P1,t50_20260313_190526_677162_pid232952,0.0793,0.1104,0.1613,0.1875,3
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_base_b2_20260317_212943_850563_pid289851.json,P6,p6_base_b2_20260317_212943_850563_pid289851,0.0793,0.1124,0.1601,0.189,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w10_tem_20260318_004702_225640_pid290742.json,P6,p6_feat_w10_tem_20260318_004702_225640_pid290742,0.0793,0.1102,0.1613,0.189,5
experiments/run/artifacts/results/fmoe_n3/normal/phase6_candidate_reinfor_v2/P6/KuaiRecLargeStrictPosV2_0.2/FMoEN3/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_feat_w5_foc_20260318_025118_742663_pid335692.json,P6,p6_feat_w5_foc_20260318_025118_742663_pid335692,0.0793,0.1104,0.1609,0.1886,5
