phase,run_dir,run_name,best_valid_mrr20,best_valid_test_mrr20,preset_tag,z_loss_lambda,balance_loss_lambda,macro_1.route_consistency_knn_js,macro_1.route_consistency_knn_score,macro_1.route_consistency_group_knn_js,macro_1.route_consistency_group_knn_score,macro_1.route_consistency_intra_group_knn_mean_js,macro_1.route_consistency_intra_group_knn_mean_score,macro_1.n_eff,macro_1.cv_usage,macro_1.top1_max_frac,macro_1.entropy_mean,macro_1.route_jitter_adjacent,macro_1.family_top_expert_mean_share,mid_1.route_consistency_knn_js,mid_1.route_consistency_knn_score,mid_1.route_consistency_group_knn_js,mid_1.route_consistency_group_knn_score,mid_1.route_consistency_intra_group_knn_mean_js,mid_1.route_consistency_intra_group_knn_mean_score,mid_1.n_eff,mid_1.cv_usage,mid_1.top1_max_frac,mid_1.entropy_mean,mid_1.route_jitter_adjacent,mid_1.family_top_expert_mean_share,micro_1.route_consistency_knn_js,micro_1.route_consistency_knn_score,micro_1.route_consistency_group_knn_js,micro_1.route_consistency_group_knn_score,micro_1.route_consistency_intra_group_knn_mean_js,micro_1.route_consistency_intra_group_knn_mean_score,micro_1.n_eff,micro_1.cv_usage,micro_1.top1_max_frac,micro_1.entropy_mean,micro_1.route_jitter_adjacent,micro_1.family_top_expert_mean_share
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_sta_gat_20260317_222559_324538_pid290119,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_sta_gat_20260317_222559_324538_pid290119,0.0798,0.1579,rxi_x2_sta_gat,,,0.11308807776224625,0.893071996868816,0.05494340264176676,0.946538718028413,0.1092150712162877,0.8967033274568958,8.899799701385513,0.5902074616900133,0.2247816952929411,1.2187996881970593,0.0,0.1772766411304474,0.07866665160289439,0.9243480030186587,0.03330412706200392,0.9672443496703955,0.09420233485530333,0.9104034097869216,8.995973392594356,0.5778668052593826,0.20596375123890578,1.3669490875444943,0.0,0.1587461233139038,0.07872120935852395,0.9242975740418518,0.03099693715600649,0.9694785424330091,0.069140644957701,0.933222746161481,9.020077101391966,0.574774122265086,0.22541708895735033,1.3341601735978272,0.528421078365461,0.1868257373571396
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_sta_gro_20260317_221410_557534_pid290042,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_rxi_x2_sta_gro_20260317_221410_557534_pid290042,0.0792,0.1584,rxi_x2_sta_gro,,,0.06474715846920621,0.9373044229046432,0.026375591462564196,0.9739692063830248,0.056144874097551395,0.9454230034662895,9.838230712834468,0.4687550850206512,0.1810737705468189,1.4614517931588071,0.0,0.16413743793964386,0.03891459311571851,0.9618328527856567,0.01705755251167281,0.9830871038747216,0.061583842942498544,0.9408022587075737,6.281911616846891,0.9540684236863726,0.2561665626321406,1.2021233705452528,0.0,0.22585658729076385,0.06079654262058469,0.9410146766808327,0.023941780908356348,0.9763425498796902,0.05443630255725362,0.947031435950022,5.746707297628302,1.043145387078959,0.3398394064886222,0.8062326429964348,0.5543326528866017,0.29891157150268555
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_a_m0_20260317_224806_746454_pid290200,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_a_m0_20260317_224806_746454_pid290200,0.0812,0.1622,spec_a_m0,,,0.04291025381740604,0.9579973628153577,0.01898476728048325,0.9811943083866616,0.028564678856255313,0.9718451025193604,11.0366419095901,0.295444602992809,0.2357377614007298,1.9604059267448715,0.0,0.1320195347070694,0.03897223978830751,0.9617774079202281,0.01729631803689718,0.9828524045861882,0.02115504577324477,0.9790869014018562,10.192609405336,0.4210980409056532,0.26438640884002623,1.6489197390061794,0.0,0.18225637078285217,0.036449986038300554,0.9642063164681952,0.01609530412951487,0.9840335331269272,0.024805546083516206,0.9755029777521602,11.050918657126806,0.29305768654610015,0.18884839372929096,1.8006739600252928,0.4934787126110819,0.1410370022058487
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_a_m1_20260317_223930_151780_pid290149,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_a_m1_20260317_223930_151780_pid290149,0.0811,0.1618,spec_a_m1,,,0.05295623552760874,0.948421518741414,0.025917996234088046,0.9744149920314624,0.034292160411605564,0.9662987674246334,10.27293685136733,0.41002154618437453,0.23729939794212995,1.7518949595272135,0.0,0.15004479885101318,0.042455535505612776,0.9584330808158485,0.020125958909591565,0.9800752163260991,0.022253473174326164,0.978010683151167,9.09757891310628,0.5648294874924116,0.31808835999078233,1.4706710992506158,0.0,0.21480593085289001,0.034870518290614924,0.9657304525922394,0.016490064085513803,0.9836451527562412,0.020482778863548247,0.9797317074939329,11.312675957569077,0.24648959168729734,0.16017737327364212,1.925985080414214,0.4421958464227652,0.11754457652568817
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_a_m2_20260317_231729_627901_pid290332,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_a_m2_20260317_231729_627901_pid290332,0.0811,0.162,spec_a_m2,,,0.02043103746746444,0.9797762619970918,0.0071227351457696314,0.9929025714125913,0.013320815015597395,0.986771542260611,11.61369975975277,0.18237961798188793,0.3829432597932286,2.2705213127800823,0.0,0.112126424908638,0.02741912462359132,0.972953367341392,0.014151449552046827,0.9859482115399812,0.013880982415836185,0.9862224761153514,10.79184800459598,0.3345899631205212,0.27202455662274844,1.8506078232914847,0.0,0.15490886569023132,0.01776706296603807,0.982389840683983,0.005485012765034085,0.9945300024520527,0.012124115250972081,0.9879560340677319,11.761853058650594,0.14229351975639107,0.14802882539426848,2.1920666472580748,0.6145240743683458,0.10426796972751617
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_a_m3_20260318_000741_770063_pid290538,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_a_m3_20260318_000741_770063_pid290538,0.0813,0.1619,spec_a_m3,,,0.07158323287662087,0.9309187913213017,0.03483048675369722,0.9657691130403184,0.02974889962571714,0.9707783338916547,3.46631466095656,1.5690409073519436,0.5176400047430795,0.6455522919791897,0.0,0.45723602175712585,0.012098573165932987,0.9879743203052501,0.008057531805759202,0.9919748430913653,0.014458463524069553,0.9856653842133689,1.73292335355034,2.434073673663328,0.7576599614736659,0.3532116556738249,0.0,0.7740689516067505,0.047072464048809014,0.9540182630595383,0.02458179731999235,0.9757178745469445,0.04133656092707565,0.9595521938531966,4.155521556196408,1.3739446290151884,0.40051502683643314,0.46594540038400484,0.2953709249593566,0.40335091948509216
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_a_m4_20260317_230947_086647_pid290281,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_a_m4_20260317_230947_086647_pid290281,0.0809,0.1609,spec_a_m4,,,0.02797531577380333,0.9724123697518899,0.012267526572568339,0.9878074127783609,0.0162747223526483,0.9838593273434791,11.323124519864228,0.24449548141671773,0.19849787568209734,2.128114992444912,0.0,0.10901680588722229,0.030615792647424575,0.9698481242832176,0.019567271034888947,0.9806229254507339,0.016404510380553957,0.9837307542862606,7.412217033742008,0.7867332379122433,0.32121163307358264,1.366281078217184,0.0,0.22016119956970215,0.030059481388870834,0.9703878118170506,0.010939764062360297,0.9891198575430163,0.019503304792490385,0.9807060064291767,11.02855443129921,0.29679041961460056,0.1518546111905353,1.8807628826275207,0.5852021171264775,0.13188126683235168
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m0_20260317_230637_854572_pid290257,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m0_20260317_230637_854572_pid290257,0.0807,0.162,spec_b_m0,,,0.022841137639141227,0.9774177463309897,0.011538879409016678,0.9885274381381786,0.011089611641937315,0.9889741742229636,11.682027955003848,0.16498117402252035,0.24849932992816023,2.0873154767997413,0.0,0.1098352000117302,0.01980304451445463,0.980391747825306,0.00653215330063646,0.993489134835059,0.01076236610378396,0.9893132098848292,9.678855726720794,0.48971001834541505,0.329512022140337,1.9411080421625087,0.0,0.1867140233516693,0.02782670438468824,0.9725568920435147,0.010972324236744121,0.9890876521522777,0.016098281589152157,0.9840486491060861,8.623391696089621,0.6257506832927873,0.3455601867699405,1.5895728354945666,0.48402009558850495,0.21098636090755463
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m1_20260317_234737_524461_pid290437,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m1_20260317_234737_524461_pid290437,0.0806,0.1619,spec_b_m1,,,0.023531375432541322,0.9767433284436653,0.011545278799570938,0.9885211121852694,0.012121520146281964,0.98795506396587,11.688521663494114,0.16324330721755667,0.22118187696183386,2.0622518299379484,0.0,0.10900875926017761,0.018767449770425923,0.9814075622617039,0.006397724403094456,0.9936226974613119,0.010354141590244552,0.9897135546275139,10.125642321887865,0.43024397727918895,0.30322372792622276,1.9712741481753686,0.0,0.1710631251335144,0.02083757679256594,0.9793780253716984,0.008629782718795054,0.9914073469722704,0.012593301286501733,0.9874962362542351,9.958579266127392,0.45275950572611373,0.24743213704814898,1.7148875740197262,0.4897749636348079,0.16817668080329895
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m2_20260318_003655_647173_pid290670,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m2_20260318_003655_647173_pid290670,0.0805,0.1618,spec_b_m2,,,0.015963411187831376,0.9841633287637025,0.009008313638676975,0.9910321396555088,0.0061424830362116645,0.9938779869586454,11.768662857525658,0.1402029265221445,0.26594133347652066,2.244330127070343,0.0,0.10355221480131149,0.015238810035726087,0.9848767130739177,0.005739208314182525,0.994277229480178,0.007901571903618055,0.9921408801764184,10.671268328185775,0.352866534803315,0.4021549689350668,2.15110419749948,0.0,0.16818630695343018,0.017387864886566993,0.9827624316632896,0.007518653206719382,0.9925095411608272,0.009163636860984028,0.9908848848449934,10.51594981310799,0.37566410375642467,0.2609163540037631,1.9966496189525738,0.557906831766676,0.15214192867279053
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m3_20260317_234455_352619_pid290415,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m3_20260317_234455_352619_pid290415,0.0803,0.1617,spec_b_m3,,,0.040588665395828935,0.9602240220938723,0.0169231819582164,0.9832192107084006,0.02389112285128953,0.9764017881139923,3.7214587122924896,1.4914897533807232,0.6971073927157934,1.1465046265125558,0.0,0.47981488704681396,0.020157638138579476,0.9800441687906792,0.005897957063615275,0.9941194017412182,0.012920129765036313,0.9871665210293694,2.154196468868429,2.1378776862767115,0.7261632290527041,0.8269005274368689,0.0,0.6927207708358765,0.0479801265092271,0.9531527293612516,0.028303640124277378,0.972093155497972,0.0310786824507789,0.9694530232382964,3.3011946680204205,1.6232828610157113,0.44874230088574774,0.6042149740291229,0.4092825972692491,0.4262457489967346
P6,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P6/KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m4_20260317_232918_327533_pid290362,KuaiRecLargeStrictPosV2_0.2_FeaturedMoE_N3_p6_spec_b_m4_20260317_232918_327533_pid290362,0.0803,0.1607,spec_b_m4,,,0.022440864871206,0.9778090583482901,0.012283269064278424,0.9877918623507557,0.009999837674682675,0.990053165862011,11.053095532660425,0.2926922055276571,0.30700700499142,2.0804734719299747,0.0,0.13341236114501953,0.01732943539729847,0.9828198556478547,0.005952206626671992,0.9940654726608753,0.008769729986050467,0.9912858428454532,9.82935563096421,0.4699283251187705,0.3244311101266984,2.032281151348981,0.0,0.1690557599067688,0.028313142917219217,0.9720839179418865,0.014575821746911475,0.9855298913014441,0.013908294590017061,0.9862040253481033,8.11537302718031,0.691863411907452,0.32278893072642945,1.5232158585672992,0.45672236550990725,0.19541457295417786
P5,experiments/run/artifacts/logging/fmoe_n3/KuaiRecLargeStrictPosV2_0.2/P5/P5_M0_C0_20260317_145900_816131_pid238739,P5_M0_C0_20260317_145900_816131_pid238739,0.059,0.1179,P5_M0_C0_20260317_145900_816131_pid238739,,,0.016514026957104952,0.9836215820761661,0.0,0.0,0.0,0.0,10.413159937035857,0.3903686087884177,0.4434108110889618,2.327840897650162,0.0,0.1507973074913025,0.015802750839700955,0.9843214574888868,0.0,0.0,0.0,0.0,9.957513888229428,0.4529020609201229,0.6038342875424808,2.275541695297136,0.0,0.19417059421539307,0.01183264399246289,0.9882370864367,0.0,0.0,0.0,0.0,10.078465584333376,0.436643190784074,0.40923155400734285,2.2166055026853213,0.48931535650111846,0.16183260083198547
