question,dataset,setting_key,setting_label,base_rank,base_tag,seed_id,selection_rule,result_path,checkpoint_file,case_eval_manifest,case_eval_export_dir,status,error,source_question,model,eval_split,scope,group,stage_name,routed_family,usage_share
diagnostics,retail_rocket,behavior_guided,Behavior-Guided,1,retail_rocket_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/retail_rocket_FeaturedMoE_N3_special_bins_retail_rocket_behavior_guided_r01_s1_20260421_082838_143229_pid236605.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/special_bins_retail_rocket_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/special_bins/SPECIAL_BINS_RETAIL_ROCKET_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_retail_rocket_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/special_bins/SPECIAL_BINS_RETAIL_ROCKET_BEHAVIOR_GUIDED_R01_S1/tables,ok,,special_bins,FeaturedMoE_N3,test,tier_group,exposure_minus,macro,Focus,0.278851
diagnostics,retail_rocket,behavior_guided,Behavior-Guided,1,retail_rocket_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/retail_rocket_FeaturedMoE_N3_special_bins_retail_rocket_behavior_guided_r01_s1_20260421_082838_143229_pid236605.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/special_bins_retail_rocket_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/special_bins/SPECIAL_BINS_RETAIL_ROCKET_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_retail_rocket_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/special_bins/SPECIAL_BINS_RETAIL_ROCKET_BEHAVIOR_GUIDED_R01_S1/tables,ok,,special_bins,FeaturedMoE_N3,test,tier_group,exposure_minus,macro,Memory,0.285207
diagnostics,retail_rocket,behavior_guided,Behavior-Guided,1,retail_rocket_top01_23090_results,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/retail_rocket_FeaturedMoE_N3_special_bins_retail_rocket_behavior_guided_r01_s1_20260421_082838_143229_pid236605.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/special_bins_retail_rocket_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/special_bins/SPECIAL_BINS_RETAIL_ROCKET_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_retail_rocket_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/special_bins/SPECIAL_BINS_RETAIL_ROCKET_BEHAVIOR_GUIDED_R01_S1/tables,ok,,special_bins,FeaturedMoE_N3,test,tier_group,exposure_minus,macro,Exposure,0.182901
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,original,original,macro,Tempo,0.274639
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,original,original,macro,Focus,0.24186
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,original,original,macro,Memory,0.247885
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,original,original,macro,Exposure,0.235616
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,memory_plus,macro,Tempo,0.246123
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,memory_plus,macro,Focus,0.216748
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,memory_plus,macro,Memory,0.325977
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,memory_plus,macro,Exposure,0.211152
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,memory_minus,macro,Tempo,0.299376
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,memory_minus,macro,Focus,0.263645
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,memory_minus,macro,Memory,0.180141
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,memory_minus,macro,Exposure,0.256838
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,focus_plus,macro,Tempo,0.246746
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,focus_plus,macro,Focus,0.318859
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,focus_plus,macro,Memory,0.222709
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,focus_plus,macro,Exposure,0.211686
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,focus_minus,macro,Tempo,0.298722
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,focus_minus,macro,Focus,0.175379
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,focus_minus,macro,Memory,0.269622
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,focus_minus,macro,Exposure,0.256277
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,tempo_plus,macro,Tempo,0.357157
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,tempo_plus,macro,Focus,0.214346
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,tempo_plus,macro,Memory,0.219685
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,tempo_plus,macro,Exposure,0.208812
diagnostics,foursquare,behavior_guided,Behavior-Guided,1,foursquare_top01_rfmoe,1,overall_seen_target,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation_appendix/foursquare_FeaturedMoE_N3_cases_foursquare_behavior_guided_r01_s1_20260421_155857_758313_pid299525.json,/workspace/FeaturedMoE/experiments/run/artifacts/results/real_final_ablation/appendix/checkpoints/cases_foursquare_behavior_guided_r01_s1_best_model_state.pth,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/case_eval/diagnostics_foursquare_behavior_guided_R1_S1/case_eval_manifest.csv,/workspace/FeaturedMoE/experiments/run/artifacts/logs/real_final_ablation/appendix/diagnostics/cases/CASES_FOURSQUARE_BEHAVIOR_GUIDED_R01_S1/tables,ok,,cases,FeaturedMoE_N3,valid,tier_group,tempo_minus,macro,Tempo,0.201543
