dataset,model_option,model_label,pair_id,combo_id,combo_rank,combo_kind,combo_theme,combo_source,source_axis,source_phase,selection_score,hparam_id,architecture_id,lr_lo,lr_hi,wd_lo,wd_hi,params_json
foursquare,featured_moe_n3,FeaturedMoE_N3,P030,C2,2,existing_secondary,best_prior_alternative,fmoe_n4_cross_dataset:P4XD_XD_FOURSQUARE_F06_H11_FAST_TRANSFER_S1,fmoe_n4_cross_dataset,P4XD_XD_FOURSQUARE_F06_H11_FAST_TRANSFER_S1,0.18506748728926947,,A12,0.00023427675941074485,0.0009371070376429794,2.0999999999999997e-07,5.1e-07,"{""d_expert_hidden"": 224, ""d_feat_emb"": 16, ""d_ff"": 448, ""d_router_hidden"": 112, ""dropout"": 0.1, ""embedding_size"": 224, ""expert_scale"": 2, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 224, ""max_len"": 20, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 3e-07}"
foursquare,featured_moe_n3,FeaturedMoE_N3,P030,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:fmoe_n4_cross_dataset:P4XD_XD_FOURSQUARE_F26_H11_FAST_ATTACK_S1,fmoe_n4_cross_dataset,P4XD_XD_FOURSQUARE_F26_H11_FAST_ATTACK_S1,0.186374234761778,,A12,0.00019913524549913312,0.0008902516857608304,5.04e-07,1.68e-06,"{""d_expert_hidden"": 224, ""d_feat_emb"": 16, ""d_ff"": 448, ""d_router_hidden"": 140, ""dropout"": 0.18, ""embedding_size"": 224, ""expert_scale"": 3, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 224, ""max_len"": 26, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 8.4e-07}"
foursquare,featured_moe_n3,FeaturedMoE_N3,P030,C4,4,challenge,aggressive_full_history_variant,challenge_from:fmoe_n4_cross_dataset:P4XD_XD_FOURSQUARE_F26_H11_FAST_ATTACK_S1|fmoe_n4_cross_dataset:P4XD_XD_FOURSQUARE_F06_H11_FAST_TRANSFER_S1,fmoe_n4_cross_dataset,P4XD_XD_FOURSQUARE_F26_H11_FAST_ATTACK_S1,0.186374234761778,,A12,0.0001874214075285959,0.0009839623895251284,2.4e-07,1.5e-06,"{""d_expert_hidden"": 224, ""d_feat_emb"": 12, ""d_ff"": 448, ""d_router_hidden"": 140, ""dropout"": 0.16, ""embedding_size"": 224, ""expert_scale"": 3, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 224, ""max_len"": 28, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 6e-07}"
retail_rocket,sasrec,SASRec,P031,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C1_S1,0.3691782261108781,A013,,0.0002173706511928416,0.0013042239071570493,7e-07,1.6999999999999998e-06,"{""dropout"": 0.1, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
retail_rocket,sasrec,SASRec,P031,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C2_S1,0.36881285331533076,A017,,0.0002173706511928416,0.0013042239071570493,7e-07,1.6999999999999998e-06,"{""dropout"": 0.1, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1e-06}"
retail_rocket,sasrec,SASRec,P031,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C1_S1,0.3691782261108781,A013,,0.00018476505351391537,0.001239012711799197,8.399999999999999e-07,2.8e-06,"{""dropout"": 0.12, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 30, ""num_heads"": 2, ""num_layers"": 2, ""weight_decay"": 1.4e-06}"
retail_rocket,sasrec,SASRec,P031,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C1_S1|PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MSASREC_P011_C1_S1,0.3691782261108781,A013,,0.0001738965209542733,0.0013694351025149017,4e-07,2.4999999999999998e-06,"{""dropout"": 0.13, ""embedding_size"": 192, ""hidden_size"": 192, ""inner_size"": 384, ""max_len"": 30, ""num_heads"": 2, ""num_layers"": 1, ""weight_decay"": 1e-06}"
retail_rocket,tisasrec,TiSASRec,P032,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C1_S1,0.3360168095465149,A007,,0.00020264994448555864,0.0008511297668393464,7e-05,0.00017,"{""dropout"": 0.2, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.0001}"
retail_rocket,tisasrec,TiSASRec,P032,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C2_S1,0.0,A018,,0.00018238495003700277,0.0007660167901554118,7e-06,1.7e-05,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 50, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 64, ""weight_decay"": 1e-05}"
retail_rocket,tisasrec,TiSASRec,P032,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C1_S1,0.3360168095465149,A007,,0.00015502720753145236,0.0007277159506476412,8.4e-05,0.00028,"{""dropout"": 0.22, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 26, ""num_heads"": 2, ""num_layers"": 2, ""time_span"": 256, ""weight_decay"": 0.00014}"
retail_rocket,tisasrec,TiSASRec,P032,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C1_S1|PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MTISASREC_P013_C1_S1,0.3360168095465149,A007,,0.00014590796002960223,0.0008043176296631824,4e-05,0.00025,"{""dropout"": 0.23, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 23, ""num_heads"": 2, ""num_layers"": 1, ""time_span"": 204, ""weight_decay"": 0.0001}"
retail_rocket,gru4rec,GRU4Rec,P033,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C1_S1,0.2970379922980749,A009,,0.00031518744422962035,0.0018911246653777218,7e-07,1.6999999999999998e-06,"{""dropout"": 0.3, ""embedding_size"": 160, ""hidden_size"": 160, ""max_len"": 20, ""num_layers"": 1, ""weight_decay"": 1e-06}"
retail_rocket,gru4rec,GRU4Rec,P033,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C2_S1,0.28755457458822353,A006,,0.0002553018298259925,0.001531810978955955,7e-06,1.7e-05,"{""dropout"": 0.3, ""embedding_size"": 192, ""hidden_size"": 192, ""max_len"": 50, ""num_layers"": 1, ""weight_decay"": 1e-05}"
retail_rocket,gru4rec,GRU4Rec,P033,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C1_S1,0.2970379922980749,A009,,0.0002411183948356596,0.0016169115888979523,8.399999999999999e-07,2.8e-06,"{""dropout"": 0.32, ""embedding_size"": 160, ""hidden_size"": 160, ""max_len"": 26, ""num_layers"": 1, ""weight_decay"": 1.4e-06}"
retail_rocket,gru4rec,GRU4Rec,P033,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C1_S1|PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MGRU4REC_P012_C1_S1,0.2970379922980749,A009,,0.0002269349598453267,0.0017871128087819474,4e-07,2.4999999999999998e-06,"{""dropout"": 0.33, ""embedding_size"": 160, ""hidden_size"": 160, ""max_len"": 23, ""num_layers"": 2, ""weight_decay"": 1e-06}"
retail_rocket,duorec,DuoRec,P034,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C1_S1,0.3461554591362962,H1,,0.00016269219403523946,0.0006507687761409578,7e-05,0.00017,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
retail_rocket,duorec,DuoRec,P034,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C2_S1,0.3459245923046896,H2,,0.00014642297463171553,0.0005856918985268621,0.00010499999999999999,0.00025499999999999996,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
retail_rocket,duorec,DuoRec,P034,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C1_S1,0.3461554591362962,H1,,0.0001244595284369582,0.000556407303600519,8.4e-05,0.00028,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 26, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.22, ""weight_decay"": 0.00014}"
retail_rocket,duorec,DuoRec,P034,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C1_S1|PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MDUOREC_P014_C1_S1,0.3461554591362962,H1,,0.00011713837970537243,0.0006149764934532052,4e-05,0.00025,"{""contrast"": ""su"", ""dropout"": 0.13, ""embedding_size"": 112, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.0, ""lmd_sem"": 0.02, ""max_len"": 23, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.24, ""weight_decay"": 0.0001}"
retail_rocket,fearec,FEARec,P035,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C2_S1,0.35416135914067076,H2,,0.00017748239349298848,0.0007099295739719539,0.00010499999999999999,0.00025499999999999996,"{""contrast"": ""un"", ""dropout"": 0.12, ""embedding_size"": 128, ""global_ratio"": 0.85, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 22, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.00015}"
retail_rocket,fearec,FEARec,P035,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C1_S1,0.35168002753349203,H1,,0.00015973415414368965,0.0006389366165747586,7e-05,0.00017,"{""contrast"": ""un"", ""dropout"": 0.1, ""embedding_size"": 112, ""global_ratio"": 0.85, ""hidden_size"": 112, ""inner_size"": 224, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 20, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.2, ""weight_decay"": 0.0001}"
retail_rocket,fearec,FEARec,P035,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C2_S1,0.35416135914067076,H2,,0.00013577403102213619,0.0006069897857460206,0.000126,0.00042,"{""contrast"": ""un"", ""dropout"": 0.14, ""embedding_size"": 128, ""global_ratio"": 0.85, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.04, ""lmd_sem"": 0.0, ""max_len"": 28, ""num_heads"": 2, ""num_layers"": 2, ""semantic_sample_max_tries"": 2, ""tau"": 0.22, ""weight_decay"": 0.00021}"
retail_rocket,fearec,FEARec,P035,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C2_S1|PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MFEAREC_P016_C2_S1,0.35416135914067076,H2,,0.00012778732331495172,0.0006708834474034966,5.9999999999999995e-05,0.00037499999999999995,"{""contrast"": ""su"", ""dropout"": 0.15, ""embedding_size"": 128, ""global_ratio"": 0.85, ""hidden_size"": 128, ""inner_size"": 256, ""lmd"": 0.0, ""lmd_sem"": 0.02, ""max_len"": 24, ""num_heads"": 2, ""num_layers"": 1, ""semantic_sample_max_tries"": 2, ""tau"": 0.24, ""weight_decay"": 0.00015}"
retail_rocket,bsarec,BSARec,P036,C1,1,existing_primary,best_prior_balanced,PAIR60_ADDTUNING:BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K3,PAIR60_ADDTUNING,BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K3,0.37814273806908494,,,0.0002294467984813328,0.0013766807908879965,0.00014,0.00034,"{""dropout"": 0.18, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 25, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0002}"
retail_rocket,bsarec,BSARec,P036,C2,2,existing_secondary,best_prior_alternative,PAIR60_ADDTUNING:BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K1,PAIR60_ADDTUNING,BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K1,0.3741141615384997,,,0.00020650211863319952,0.001239012711799197,0.00014,0.00034,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""weight_decay"": 0.0002}"
retail_rocket,bsarec,BSARec,P036,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_ADDTUNING:BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K3,PAIR60_ADDTUNING,BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K3,0.37814273806908494,,,0.00015797412075439763,0.0010593558685883134,0.000168,0.00056,"{""dropout"": 0.2, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.00028}"
retail_rocket,bsarec,BSARec,P036,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_ADDTUNING:BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K3|PAIR60_ADDTUNING:BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K1,PAIR60_ADDTUNING,BASELINE2_ADDTUNE_RETAIL_ROCKET_BSAREC_K3,0.37814273806908494,,,0.00014868152541590366,0.001170867012650241,8e-05,0.0005,"{""dropout"": 0.21, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 27, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.0002}"
retail_rocket,fame,FAME,P037,C1,1,existing_primary,best_prior_balanced,PAIR60_ADDTUNING:BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K1,PAIR60_ADDTUNING,BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K1,0.3744404440200077,,,0.00018339847327608811,0.0007335938931043525,0.00014,0.00034,"{""dropout"": 0.15, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 28, ""num_experts"": 3, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0002}"
retail_rocket,fame,FAME,P037,C2,2,existing_secondary,best_prior_alternative,PAIR60_ADDTUNING:BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K2,PAIR60_ADDTUNING,BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K2,0.37349151426495353,,,0.00016505862594847932,0.0006602345037939173,7e-05,0.00017,"{""dropout"": 0.1, ""embedding_size"": 128, ""hidden_size"": 128, ""inner_size"": 256, ""max_len"": 20, ""num_experts"": 2, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.0001}"
retail_rocket,fame,FAME,P037,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_ADDTUNING:BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K1,PAIR60_ADDTUNING,BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K1,0.3744404440200077,,,0.00014029983205620741,0.0006272227786042213,0.000168,0.00056,"{""dropout"": 0.17, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 30, ""num_experts"": 4, ""num_heads"": 4, ""num_layers"": 2, ""weight_decay"": 0.00028}"
retail_rocket,fame,FAME,P037,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_ADDTUNING:BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K1|PAIR60_ADDTUNING:BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K2,PAIR60_ADDTUNING,BASELINE2_ADDTUNE_RETAIL_ROCKET_FAME_K1,0.3744404440200077,,,0.00013204690075878346,0.0006932462289836132,8e-05,0.0005,"{""dropout"": 0.18, ""embedding_size"": 160, ""hidden_size"": 160, ""inner_size"": 320, ""max_len"": 30, ""num_experts"": 4, ""num_heads"": 4, ""num_layers"": 1, ""weight_decay"": 0.0002}"
retail_rocket,difsr,DIFSR,P038,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C1_S1,0.0,H3,,0.0001787269798696698,0.0010723618792180185,0.00014,0.00034,"{""attribute_hidden_size"": 160, ""dropout"": 0.15, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.15, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
retail_rocket,difsr,DIFSR,P038,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C2_S1,0.0,H4,,0.0001302919683249893,0.0007817518099499356,0.00035,0.00085,"{""attribute_hidden_size"": 112, ""dropout"": 0.25, ""embedding_size"": 112, ""fusion_type"": ""concat"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.0, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""use_attribute_predictor"": false, ""weight_decay"": 0.0005}"
retail_rocket,difsr,DIFSR,P038,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C1_S1,0.0,H3,,0.0001367261396002974,0.0009168694067314059,0.000168,0.00056,"{""attribute_hidden_size"": 160, ""dropout"": 0.17, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.00028}"
retail_rocket,difsr,DIFSR,P038,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C1_S1|PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MDIFSR_P017_C1_S1,0.0,H3,,0.00012868342550616227,0.0010133819758610277,8e-05,0.0005,"{""attribute_hidden_size"": 160, ""dropout"": 0.18, ""embedding_size"": 160, ""fusion_type"": ""concat"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 2, ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
retail_rocket,fdsa,FDSA,P039,C1,1,existing_primary,best_prior_balanced,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C1_S1,0.0,H3,,0.00019049409439665053,0.0009524704719832527,0.00014,0.00034,"{""attribute_hidden_size"": 160, ""dropout"": 0.15, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.15, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 3, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
retail_rocket,fdsa,FDSA,P039,C2,2,existing_secondary,best_prior_alternative,PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C2_S1,0.0,H4,,0.00013887019481515826,0.0006943509740757913,0.00035,0.00085,"{""attribute_hidden_size"": 112, ""dropout"": 0.25, ""embedding_size"": 112, ""fusion_type"": ""concat"", ""hidden_size"": 112, ""inner_size"": 224, ""lambda_attr"": 0.0, ""max_len"": 50, ""num_heads"": 4, ""num_layers"": 1, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0005}"
retail_rocket,fdsa,FDSA,P039,C3,3,full_history_adapted,longer_context_stabilized,adapted_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C1_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C1_S1,0.0,H3,,0.00014572798221343765,0.000814362253545681,0.000168,0.00056,"{""attribute_hidden_size"": 160, ""dropout"": 0.17, ""embedding_size"": 160, ""fusion_type"": ""gate"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 2, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.00028}"
retail_rocket,fdsa,FDSA,P039,C4,4,challenge,aggressive_full_history_variant,challenge_from:PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C1_S1|PAIR60_V4:PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C2_S1,PAIR60_V4,PAIR60_V4_DRETAIL_ROCKET_MFDSA_P019_C1_S1,0.0,H3,,0.0001371557479655884,0.0009000845960241739,8e-05,0.0005,"{""attribute_hidden_size"": 160, ""dropout"": 0.18, ""embedding_size"": 160, ""fusion_type"": ""concat"", ""hidden_size"": 160, ""inner_size"": 320, ""lambda_attr"": 0.18, ""max_len"": 30, ""num_heads"": 4, ""num_layers"": 2, ""pooling_mode"": ""mean"", ""selected_features"": [""category""], ""use_attribute_predictor"": true, ""weight_decay"": 0.0002}"
retail_rocket,featured_moe_n3,FeaturedMoE_N3,P040,C1,1,existing_primary,best_prior_balanced,fmoe_n4_cross_dataset:P4XD_XD_RETAIL_ROCKET_R10_H13_WIDTH_REFINE_S1,fmoe_n4_cross_dataset,P4XD_XD_RETAIL_ROCKET_R10_H13_WIDTH_REFINE_S1,0.37314918933404795,,A12,0.00026030751045638315,0.0010412300418255326,3.5e-07,8.499999999999999e-07,"{""d_expert_hidden"": 176, ""d_feat_emb"": 16, ""d_ff"": 352, ""d_router_hidden"": 88, ""dropout"": 0.13, ""embedding_size"": 176, ""expert_scale"": 3, ""fmoe_architecture_id"": ""A12"", ""fmoe_stage_execution_mode"": ""serial"", ""fmoe_v2_layout_id"": 0, ""hidden_size"": 176, ""max_len"": 20, ""num_heads"": 4, ""router_impl"": ""learned"", ""router_use_feature"": true, ""router_use_hidden"": true, ""weight_decay"": 5e-07}"
