family,dataset_target,model,candidate_rank,score_mean9,test_mrr20,test_hr10,test_ndcg10,valid_mrr20,epochs_run,source_file,learning_rate,weight_decay,MAX_ITEM_LIST_LENGTH,hidden_size,embedding_size,inner_size,num_layers,num_heads,hidden_dropout_prob,attn_dropout_prob,dropout_prob,attribute_hidden_size,bsarec_alpha,bsarec_c,contrast,conv_kernel,d_expert_hidden,d_feat_emb,d_ff,d_router_hidden,dropout,dropout_ratio,eval_batch_size,expert_scale,fame_moe_last_k_layers,fixed_hidden_dropout_prob,fmoe_v2_parallel_stage_gate_temperature,fmoe_v2_parallel_stage_gate_top_k,fusion_type,global_ratio,group_top_k,lambda_attr,lmd,lmd_sem,moe_top_k,n_heads,n_layers,num_experts,pooling_mode,remaining_ratio,route_consistency_lambda,router_feature_proj_dim,router_feature_proj_layers,router_feature_scale,router_group_feature_scale,router_hidden_scale,router_impl,router_use_feature,router_use_hidden,selected_features,semantic_sample_max_tries,stage_feature_dropout_prob,state_size,tau,time_span,train_batch_size,use_attribute_predictor,z_loss_lambda
baseline,KuaiRec,fdsa,3,0.326167,0.3123,0.3483,0.3199,0.0164,16,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_addtuning/BASELINE2/KuaiRecLargeStrictPosV2_0.2/FDSA/KuaiRecLargeStrictPosV2_0.2_FDSA_baseline2_addtune_kuaireclargestrictposv2_0.2_fdsa_k4_20260416_014902_508350_pid1232853.json,0.001175526841858271,0.0,45.0,,,,,,,,,192.0,,,,,,,,,,0.0975,,,,,,,sum,,,0.18,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,fdsa,4,0.325567,0.3132,0.3438,0.319,0.0174,14,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FDSA/KuaiRecLargeStrictPosV2_0.2_FDSA_s2_kuaireclargestrictposv2_0_2_fdsa_20260418_065049_786439_pid563379.json,0.00194349,0.0,20.0,112.0,160.0,320.0,,,0.1,0.08,,112.0,,,,,,,,,,0.12,,,,,,,,,,0.0,,,,4.0,2.0,,mean,,,,,,,,,,,['category'],,,,,,,,
baseline,KuaiRec,fdsa,5,0.325244,0.3135,0.3438,0.3195,0.0187,35,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_addtuning/BASELINE2/KuaiRecLargeStrictPosV2_0.2/FDSA/KuaiRecLargeStrictPosV2_0.2_FDSA_baseline2_addtune_kuaireclargestrictposv2_0.2_fdsa_k1_20260416_014344_404947_pid1232222.json,0.0006823616639459979,0.0,50.0,,,,,,,,,112.0,,,,,,,,,,0.25,,,,,,,sum,,,0.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,fdsa,6,0.324411,0.3089,0.3471,0.3161,0.0171,23,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FDSA/KuaiRecLargeStrictPosV2_0.2_FDSA_s1_kuaireclargestrictposv2_0_2_fdsa_20260417_161937_753235_pid518640.json,0.00113656,1e-05,10.0,96.0,160.0,320.0,,,0.12,0.15,,128.0,,,,,,,,,,0.12,,,,,,,,,,0.0,,,,8.0,1.0,,mean,,,,,,,,,,,['category'],,,,,,,,
baseline,KuaiRec,fdsa,7,0.323722,0.3098,0.3449,0.3167,0.0174,25,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_addtuning/BASELINE2/KuaiRecLargeStrictPosV2_0.2/FDSA/KuaiRecLargeStrictPosV2_0.2_FDSA_baseline2_addtune_kuaireclargestrictposv2_0.2_fdsa_k1_20260416_014344_404947_pid1232222.json,0.0012091000661346482,0.0,50.0,,,,,,,,,80.0,,,,,,,,,,0.25,,,,,,,gate,,,0.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,fdsa,8,0.322622,0.3083,0.3449,0.3158,0.0183,16,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_FDSA_s1_kuaireclargestrictposv2_0_2_fdsa_20260417_170213_275834_pid524885.json,0.00194349,1e-06,30.0,160.0,160.0,320.0,,,0.2,0.05,,80.0,,,,,,,,,,0.12,,,,,,,,,,0.0,,,,4.0,1.0,,mean,,,,,,,,,,,['category'],,,,,,,,
baseline,KuaiRec,fdsa,9,0.321356,0.3095,0.3371,0.3146,0.0171,10,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_FDSA_s1_kuaireclargestrictposv2_0_2_fdsa_20260418_022624_026315_pid544115.json,0.00129969,0.0,30.0,192.0,128.0,320.0,,,0.1,0.08,,96.0,,,,,,,,,,0.12,,,,,,,,,,0.1,,,,4.0,2.0,,mean,,,,,,,,,,,['category'],,,,,,,,
baseline,KuaiRec,fdsa,10,0.318489,0.2992,0.3469,0.3096,0.0147,17,/workspace/FeaturedMoE/experiments/run/artifacts/results/cikm/KuaiRec_FDSA_p0_resume_20260510_020225_599914_pid762411.json,0.0005361873118091786,0.0,,,,,,,0.1,0.1,,160.0,,,,,,,,,,,,,,,,,,,,0.12,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,fearec,1,0.341156,0.3293,0.3606,0.3354,0.0191,24,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_FEARec_s1_kuaireclargestrictposv2_0_2_fearec_20260418_022624_075663_pid544114.json,0.00055743,1e-05,20.0,128.0,112.0,256.0,,,0.12,0.1,,,,,,,,,,,,0.12,,,,,,,,,,,0.06,0.0,,2.0,2.0,,,,,,,,,,,,,,,,,0.18,,,,
baseline,KuaiRec,fearec,2,0.338244,0.3259,0.3606,0.3331,0.0182,38,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_s2_kuaireclargestrictposv2_0_2_fearec_20260418_064327_620976_pid562752.json,0.00039416,0.00015,30.0,160.0,128.0,256.0,,,0.1,0.1,,,,,,,,,,,,0.12,,,,,,,,,,,0.04,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,0.2,,,,
baseline,KuaiRec,fearec,3,0.335544,0.327,0.3483,0.3313,0.0192,19,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_FEARec_s1_kuaireclargestrictposv2_0_2_fearec_20260418_022624_075663_pid544114.json,0.00111485,1e-05,20.0,128.0,112.0,256.0,,,0.12,0.08,,,,,,,,,,,,0.12,,,,,,,,,,,0.06,0.0,,1.0,2.0,,,,,,,,,,,,,,,,,0.18,,,,
baseline,KuaiRec,fearec,4,0.3355,0.3227,0.3561,0.3295,0.0181,8,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_FEARec_s1_kuaireclargestrictposv2_0_2_fearec_20260418_022624_075663_pid544114.json,0.00157664,0.0001,20.0,160.0,96.0,256.0,,,0.15,0.08,,,,,,,,,,,,0.12,,,,,,,,,,,0.04,0.0,,2.0,3.0,,,,,,,,,,,,,,,,,0.16,,,,
baseline,KuaiRec,fearec,5,0.334322,0.3192,0.3583,0.3273,0.0185,22,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_s1_kuaireclargestrictposv2_0_2_fearec_20260418_020301_336578_pid537666.json,0.00039416,1e-05,10.0,128.0,128.0,256.0,,,0.15,0.1,,,,,,,,,,,,0.12,,,,,,,,,,,0.03,0.0,,2.0,2.0,,,,,,,,,,,,,,,,,0.22,,,,
baseline,KuaiRec,fearec,6,0.333622,0.319,0.355,0.3269,0.019,16,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage2_focus_search/S2/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_s2_kuaireclargestrictposv2_0_2_fearec_20260418_064327_620976_pid562752.json,0.00111485,0.00015,30.0,160.0,96.0,256.0,,,0.05,0.1,,,,,,,,,,,,0.12,,,,,,,,,,,0.05,0.0,,4.0,2.0,,,,,,,,,,,,,,,,,0.22,,,,
baseline,KuaiRec,fearec,7,0.332267,0.3165,0.3561,0.3246,0.0189,28,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_v4/PAIR60/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_pair60_v4_dkuaireclargestrictposv2_0_2_mfearec_p026_c2_s1_20260415_065952_613634_pid1159708.json,0.0005037163245967888,0.00015,22.0,128.0,128.0,256.0,2.0,2.0,0.12,0.12,,,,,un,,,,,,,0.12,,,,,,,,0.85,,,0.04,0.0,,2.0,2.0,,,,,,,,,,,,,,2.0,,,0.2,,,,
baseline,KuaiRec,fearec,8,0.332078,0.3195,0.3505,0.3261,0.0191,22,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_FEARec_s1_kuaireclargestrictposv2_0_2_fearec_20260418_022624_075663_pid544114.json,0.00055743,0.00015,30.0,160.0,160.0,256.0,,,0.1,0.1,,,,,,,,,,,,0.12,,,,,,,,,,,0.04,0.0,,2.0,2.0,,,,,,,,,,,,,,,,,0.16,,,,
baseline,KuaiRec,fearec,9,0.331944,0.3168,0.3527,0.324,0.0178,22,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_v4/PAIR60/KuaiRecLargeStrictPosV2_0.2/FEARec/KuaiRecLargeStrictPosV2_0.2_FEARec_pair60_v4_dkuaireclargestrictposv2_0_2_mfearec_p026_c1_s1_20260415_065905_383121_pid1159601.json,0.0006828595974543119,0.0001,20.0,112.0,112.0,224.0,2.0,2.0,0.1,0.1,,,,,un,,,,,,,0.1,,,,,,,,0.85,,,0.04,0.0,,2.0,2.0,,,,,,,,,,,,,,2.0,,,0.2,,,,
baseline,KuaiRec,fearec,10,0.331089,0.3199,0.3483,0.3254,0.0184,32,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_FEARec_pair60_v4_dkuaireclargestrictposv2_0_2_mfearec_p026_c1_s1_20260415_065905_383121_pid1159601.json,0.0006355001612300632,0.0001,20.0,112.0,112.0,224.0,2.0,2.0,0.1,0.1,,,,,un,,,,,,,0.1,,,,,,,,0.85,,,0.04,0.0,,2.0,2.0,,,,,,,,,,,,,,2.0,,,0.2,,,,
baseline,KuaiRec,gru4rec,1,0.283311,0.2622,0.3158,0.2732,0.0157,17,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_s1_kuaireclargestrictposv2_0_2_gru4rec_20260417_170132_937783_pid524903.json,0.00396887,1e-06,20.0,128.0,160.0,256.0,1.0,,0.2,,0.1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,gru4rec,2,0.281289,0.2548,0.3203,0.2688,0.0152,19,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/GRU4Rec/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_s1_kuaireclargestrictposv2_0_2_gru4rec_20260417_170132_937783_pid524903.json,0.00535006,1e-05,10.0,192.0,64.0,256.0,1.0,,0.2,,0.3,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,gru4rec,3,0.2788,0.2603,0.3068,0.2705,0.0159,17,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_s2_kuaireclargestrictposv2_0_2_gru4rec_20260418_070306_361981_pid565757.json,0.00396887,0.0,50.0,128.0,192.0,256.0,1.0,,0.2,,0.2,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,gru4rec,4,0.270122,0.2457,0.308,0.2591,0.0163,14,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v2_lean/ABCD/KuaiRecLargeStrictPosV2_0.2/GRU4Rec/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mgru4rec_a006_l04_s1_20260414_093101_634244_pid982089.json,0.003,1e-05,50.0,192.0,192.0,,1.0,,0.3,,0.3,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,gru4rec,5,0.268011,0.247,0.3024,0.2585,0.0159,13,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v2_lean/ABCD/KuaiRecLargeStrictPosV2_0.2/GRU4Rec/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mgru4rec_a009_l04_s1_20260414_093219_287005_pid982317.json,0.003,1e-06,20.0,160.0,160.0,,1.0,,0.3,,0.3,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,gru4rec,6,0.263589,0.2379,0.3035,0.252,0.0189,45,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_s1_kuaireclargestrictposv2_0_2_gru4rec_20260417_170132_937783_pid524903.json,0.00089168,1e-06,20.0,128.0,192.0,256.0,1.0,,0.2,,0.2,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,gru4rec,7,0.245533,0.2242,0.2721,0.2333,0.0182,18,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_abcd_v1_a_dkuaireclargestrictposv2_0.2_mgru4rec_a015_l06_s1_20260413_213821_411555_pid834494.json,0.003,0.0001,100.0,160.0,160.0,,1.0,,0.3,,0.3,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,gru4rec,8,0.244167,0.2175,0.2878,0.2323,0.018,28,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_s1_kuaireclargestrictposv2_0_2_gru4rec_20260417_170132_937783_pid524903.json,0.00120199,1e-06,20.0,128.0,192.0,256.0,1.0,,0.2,,0.2,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,gru4rec,9,0.236522,0.2113,0.2744,0.2235,0.016,17,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_s1_kuaireclargestrictposv2_0_2_gru4rec_20260417_170132_937783_pid524903.json,0.00294425,1e-06,20.0,128.0,192.0,256.0,1.0,,0.2,,0.1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,gru4rec,10,0.233189,0.2033,0.2833,0.2203,0.0165,19,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_v4/PAIR60/KuaiRecLargeStrictPosV2_0.2/GRU4Rec/KuaiRecLargeStrictPosV2_0.2_GRU4Rec_pair60_v4_dkuaireclargestrictposv2_0_2_mgru4rec_p002_c1_s1_20260415_050658_564806_pid1144446.json,0.0029490131905612854,1e-05,100.0,96.0,96.0,,1.0,,0.2,,0.2,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,sasrec,1,0.3412,0.3316,0.3516,0.3348,0.0183,20,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_SASRec_s2_kuaireclargestrictposv2_0_2_sasrec_20260418_092034_016590_pid1674925.json,0.00197969,1e-06,10.0,64.0,96.0,256.0,1.0,1.0,0.2,0.12,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,sasrec,2,0.339722,0.3259,0.3606,0.3327,0.0178,10,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_SASRec_s1_kuaireclargestrictposv2_0_2_sasrec_20260418_044052_934813_pid1647554.json,0.00309839,1e-06,10.0,160.0,96.0,256.0,3.0,1.0,0.2,0.1,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,sasrec,3,0.339367,0.3284,0.3583,0.3346,0.0189,20,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_SASRec_s2_kuaireclargestrictposv2_0_2_sasrec_20260418_092034_016590_pid1674925.json,0.00126491,1e-05,10.0,96.0,96.0,256.0,3.0,1.0,0.2,0.12,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,sasrec,4,0.337411,0.335,0.3427,0.3366,0.0144,5,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v1/ABCD/KuaiRecLargeStrictPosV2_0.2/SASRec/KuaiRecLargeStrictPosV2_0.2_SASRec_abcd_v1_a_dkuaireclargestrictposv2_0.2_msasrec_a013_l01_s1_20260413_220636_990889_pid837443.json,8e-05,1e-06,50.0,192.0,192.0,384.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,sasrec,5,0.336989,0.3347,0.3404,0.3358,0.0141,5,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v1/ABCD/KuaiRecLargeStrictPosV2_0.2/SASRec/KuaiRecLargeStrictPosV2_0.2_SASRec_abcd_v1_a_dkuaireclargestrictposv2_0.2_msasrec_a028_l01_s1_20260413_222352_376277_pid839096.json,8e-05,0.0005,50.0,192.0,192.0,384.0,2.0,1.0,0.25,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,sasrec,6,0.336544,0.3252,0.3539,0.3309,0.018,10,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v1/ABCD/KuaiRecLargeStrictPosV2_0.2/SASRec/KuaiRecLargeStrictPosV2_0.2_SASRec_abcd_v1_a_dkuaireclargestrictposv2_0.2_msasrec_a022_l06_s1_20260413_221843_300596_pid838549.json,0.003,1e-05,20.0,128.0,128.0,256.0,1.0,2.0,0.15,0.15,,,,,,,,,,,,0.15,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,sasrec,7,0.336222,0.3241,0.3539,0.3298,0.0184,10,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/SASRec/KuaiRecLargeStrictPosV2_0.2_SASRec_s1_kuaireclargestrictposv2_0_2_sasrec_20260418_044052_934813_pid1647554.json,0.00309839,1e-05,20.0,160.0,96.0,256.0,3.0,4.0,0.2,0.12,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,sasrec,8,0.335911,0.3245,0.3527,0.3303,0.018,9,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v2_lean/ABCD/KuaiRecLargeStrictPosV2_0.2/SASRec/KuaiRecLargeStrictPosV2_0.2_SASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_msasrec_a009_l04_s1_20260414_094202_092738_pid983626.json,0.003,1e-06,50.0,96.0,96.0,192.0,2.0,1.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,sasrec,9,0.335611,0.3222,0.3572,0.3294,0.0182,18,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_SASRec_s2_kuaireclargestrictposv2_0_2_sasrec_20260418_092034_016590_pid1674925.json,0.00126491,5e-05,30.0,128.0,160.0,256.0,2.0,2.0,0.15,0.12,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,sasrec,10,0.335067,0.3246,0.3471,0.3285,0.0179,11,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v2_lean/ABCD/KuaiRecLargeStrictPosV2_0.2/SASRec/KuaiRecLargeStrictPosV2_0.2_SASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_msasrec_a013_l03_s1_20260414_094436_187536_pid983896.json,0.0012,1e-06,50.0,192.0,192.0,384.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
baseline,KuaiRec,tisasrec,1,0.331489,0.3209,0.3449,0.3255,0.0193,30,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage3_seed_confirm/S3/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_s3_kuaireclargestrictposv2_0_2_tisasrec_c2_seed3_20260418_131646_009606_pid1695932.json,0.00202199,5e-05,10.0,64.0,,256.0,,,0.2,0.15,,,,,,,,,,,,0.15,3072.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,512.0,1536.0,,
baseline,KuaiRec,tisasrec,2,0.329533,0.3153,0.3494,0.3217,0.0198,19,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_TiSASRec_s1_kuaireclargestrictposv2_0_2_tisasrec_20260418_043628_639080_pid1647160.json,0.00141243,5e-05,10.0,64.0,,256.0,,,0.2,0.12,,,,,,,,,,,,0.15,3072.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,512.0,1536.0,,
baseline,KuaiRec,tisasrec,3,0.323,0.3105,0.3427,0.317,0.0181,28,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/KuaiRecLargeStrictPosV2_0.2_TiSASRec_s1_kuaireclargestrictposv2_0_2_tisasrec_20260418_043628_639080_pid1647160.json,0.00048143,1e-06,10.0,64.0,,256.0,,,0.1,0.1,,,,,,,,,,,,0.15,3072.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,128.0,1536.0,,
baseline,KuaiRec,tisasrec,4,0.3208,0.3077,0.3427,0.3148,0.0179,26,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_s1_kuaireclargestrictposv2_0_2_tisasrec_20260418_043628_639080_pid1647160.json,0.00048143,1e-05,10.0,64.0,,256.0,,,0.1,0.1,,,,,,,,,,,,0.15,3072.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,128.0,1536.0,,
baseline,KuaiRec,tisasrec,5,0.317211,0.3053,0.3348,0.311,0.0178,28,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_s1_kuaireclargestrictposv2_0_2_tisasrec_20260418_043628_639080_pid1647160.json,0.00048143,5e-05,10.0,64.0,,256.0,,,0.1,0.1,,,,,,,,,,,,0.15,3072.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,128.0,1536.0,,
baseline,KuaiRec,tisasrec,6,0.315278,0.302,0.3337,0.308,0.0186,13,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_s1_kuaireclargestrictposv2_0_2_tisasrec_20260418_043628_639080_pid1647160.json,0.0006892,1e-06,10.0,128.0,,256.0,,,0.15,0.12,,,,,,,,,,,,0.15,3072.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,256.0,1536.0,,
baseline,KuaiRec,tisasrec,7,0.315256,0.2979,0.3427,0.3076,0.0188,14,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_TiSASRec_abcd_v2_lean_a_dkuaireclargestrictposv2_0.2_mtisasrec_a017_l03_s1_20260414_100142_804152_pid985502.json,0.0012,1e-06,50.0,96.0,96.0,192.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1024.0,,,
baseline,KuaiRec,tisasrec,8,0.313589,0.296,0.3438,0.3059,0.0181,10,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/abcd_v1/ABCD/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_abcd_v1_a_dkuaireclargestrictposv2_0.2_mtisasrec_a017_l06_s1_20260413_225459_319345_pid841258.json,0.003,1e-06,50.0,96.0,96.0,192.0,2.0,2.0,0.1,0.1,,,,,,,,,,,,0.1,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1024.0,,,
baseline,KuaiRec,tisasrec,9,0.3127,0.2953,0.3371,0.3041,0.0189,11,/workspace/FeaturedMoE/experiments/run/artifacts/results/final_experiment/normal/stage1_broad_search/S1/KuaiRecLargeStrictPosV2_0.2/TiSASRec/KuaiRecLargeStrictPosV2_0.2_TiSASRec_s1_kuaireclargestrictposv2_0_2_tisasrec_20260418_043628_639080_pid1647160.json,0.00098663,1e-05,10.0,128.0,,256.0,,,0.15,0.2,,,,,,,,,,,,0.15,3072.0,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,512.0,1536.0,,
baseline,KuaiRec,tisasrec,10,0.312689,0.2986,0.3315,0.3045,0.0177,31,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/KuaiRecLargeStrictPosV2_0.2_TiSASRec_pair60_v4_revised_long12h_dkuaireclargestrictposv2_0_2_mtisasrec_p023_c1_s1_rev1_20260415_145920_392132_pid1218784.json,0.00035979161607997646,1e-06,50.0,96.0,96.0,192.0,2.0,2.0,0.12,0.12,,,,,,,,,,,,0.12,3072.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,512.0,1536.0,,
baseline,beauty,bsarec,1,0.0727,0.0562,0.0974,0.0651,0.0319,44,/workspace/FeaturedMoE/experiments/run/artifacts/results/baseline_2/normal/pair60_addtuning3_2/BASELINE2/beauty/BSARec/beauty_BSARec_baseline2_addtune3_2_beauty_bsarec_k27_20260416_060848_447019_pid1294544.json,0.012,,14.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
