best_valid_mrr20,dataset,expert,expert_global_share,family,family_expert_share_norm,family_expert_value,hparam_id,run_phase,seed_id,setting_group,setting_key,setting_short,setting_uid,source_axis,source_phase,split,stage_name,test_mrr20
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.0733979195356369,Tempo,0.06143932614053433,16669.177734375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.06629115343093872,Tempo,0.05508731043969931,14945.8046875,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.09574410319328308,Tempo,0.08965449602105194,24324.26953125,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.05494643747806549,Tempo,0.05552342674865028,15064.1279296875,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.08800908178091049,Tempo,0.08888640896972715,24115.87890625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.10885721445083618,Tempo,0.11444835410051266,31051.12109375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10194239020347595,Tempo,0.10610737188349594,28788.119140625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.09715244919061661,Tempo,0.10307283916594338,27964.81640625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08514965325593948,Focus,0.08649825186558376,24147.89453125,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.10122372210025787,Focus,0.09998178136828997,27912.119140625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.052994441241025925,Focus,0.05229792523149384,14600.119140625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07429143786430359,Focus,0.07480762853658843,20884.19921875,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.0733979195356369,Focus,0.07309678701091665,20406.580078125,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.06629115343093872,Focus,0.06535185014958889,18244.41015625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.09574410319328308,Focus,0.09576144768083801,26733.919921875,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.05494643747806549,Focus,0.05516761333566902,15401.255859375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.08800908178091049,Focus,0.08788531232465284,24535.123046875,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.10885721445083618,Focus,0.11061118216812016,30879.55078125,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10194239020347595,Focus,0.10199633904917688,28474.52734375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.09715244919061661,Focus,0.09654388127908158,26952.353515625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08514965325593948,Memory,0.07472776947516553,8112.79150390625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.10122372210025787,Memory,0.10799617816526504,11724.5634765625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.052994441241025925,Memory,0.06813838016639455,7397.4169921875,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07429143786430359,Memory,0.07929711141790105,8608.8603515625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.0733979195356369,Memory,0.07974369706232019,8657.34375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.06629115343093872,Memory,0.07442940705166082,8080.39990234375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.09574410319328308,Memory,0.11181448677433155,12139.0966796875,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.05494643747806549,Memory,0.04793940870763568,5204.5234375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.08800908178091049,Memory,0.07488192954070938,8129.52783203125,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.10885721445083618,Memory,0.09507108271778186,10321.35546875,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10194239020347595,Memory,0.09428472066095826,10235.984375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.09715244919061661,Memory,0.09167582825987607,9952.7509765625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08514965325593948,Exposure,0.0868391203507487,26086.74609375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.10122372210025787,Exposure,0.10143448663317316,30471.240234375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.052994441241025925,Exposure,0.04491047650856311,13491.2490234375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07429143786430359,Exposure,0.07776528570402468,23360.9375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.0733979195356369,Exposure,0.07671649981705086,23045.87890625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.06629115343093872,Exposure,0.06892650626882978,20705.740234375,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.09574410319328308,Exposure,0.10349181301228864,31089.267578125,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.05494643747806549,Exposure,0.059316283080320754,17818.798828125,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.08800908178091049,Exposure,0.0940251078925234,28245.439453125,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.10885721445083618,Exposure,0.08021970864772271,24098.25390625,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10194239020347595,Exposure,0.09620258530499873,28899.560546875,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.09715244919061661,Exposure,0.11015212677975547,33090.046875,H3,P10_13_2_CP12_18_H3_S2,2,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1615
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08388304710388184,Tempo,0.09997505819125475,27124.353515625,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.10099475085735321,Tempo,0.11000456355840849,29845.470703125,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.05251587554812431,Tempo,0.05086046000694673,13799.0126953125,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07497430592775345,Tempo,0.06323902850348348,17157.45703125,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.0742887333035469,Tempo,0.062354305898013204,16917.421875,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.06671107560396194,Tempo,0.055632133178590025,15093.62109375,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.09580960124731064,Tempo,0.08987190152809486,24383.25390625,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.055885300040245056,Tempo,0.05654564033171749,15341.4658203125,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.08749891072511673,Tempo,0.08855061268325422,24024.7734375,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.10888795554637909,Tempo,0.11442367011412467,31044.423828125,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10119222849607468,Tempo,0.10526132939027144,28558.578125,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.09735821932554245,Tempo,0.10328129661584065,28021.373046875,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08388304710388184,Focus,0.085190695171625,23782.861328125,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.10099475085735321,Focus,0.09977580085152951,27854.615234375,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.05251587554812431,Focus,0.05183426678488687,14470.6787109375,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07497430592775345,Focus,0.07546790238069438,21068.529296875,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.0742887333035469,Focus,0.07395411396148327,20645.921875,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.06671107560396194,Focus,0.06582524330462751,18376.568359375,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.09580960124731064,Focus,0.09582910695441815,26752.80859375,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.055885300040245056,Focus,0.0561053189284947,15663.037109375,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.08749891072511673,Focus,0.08739776545519995,24399.013671875,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_a,0.10888795554637909,Focus,0.11063611600153485,30886.51171875,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_b,0.10119222849607468,Focus,0.10123211603277958,28261.177734375,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Exposure_c,0.09735821932554245,Focus,0.09675155417272621,27010.330078125,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_a,0.08388304710388184,Memory,0.07384735890108068,8017.2099609375,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_b,0.10099475085735321,Memory,0.10759241121565674,11680.728515625,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Tempo_c,0.05251587554812431,Memory,0.06724364461673368,7300.2802734375,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_a,0.07497430592775345,Memory,0.08000015183930105,8685.185546875,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_b,0.0742887333035469,Memory,0.08074605341051759,8766.1640625,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Focus_c,0.06671107560396194,Memory,0.07471038722224067,8110.904296875,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_a,0.09580960124731064,Memory,0.11131862682149142,12085.263671875,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_b,0.055885300040245056,Memory,0.04877432311784662,5295.16552734375,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
0.0809,KuaiRecLargeStrictPosV2_0.2,Memory_c,0.08749891072511673,Memory,0.07446885209236535,8084.68212890625,H3,P10_13_2_CP12_18_H3_S3,3,bundle_pair_then_follow,P12-18_BUNDLE_MACROMICRO_LEARNED,BUNDLE_MACROMICRO_LEARNED,P12_18,phase12_layout_composition_v1,P12,verification,macro@1,0.1616
