axis_group,axis_label_x,axis_label_y,best_valid_mrr20,expert,family,loading_pc1,loading_pc2,pc1,pc1_explained_var_ratio,pc2,pc2_explained_var_ratio,phase_tag,run_phase,setting_id,source,test_mrr20,weight_norm
C2,PC1 (30.92%),PC2 (15.89%),0.081,Memory_b,Memory,-0.0993397045726718,-0.07605004139536524,-0.04796582095666804,0.3091841770741233,0.030547750032213897,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.03228691048061696
C2,PC1 (30.92%),PC2 (15.89%),0.081,Memory_c,Memory,-0.05859831799898493,0.21625064955748605,-0.04796582095666804,0.3091841770741233,0.030547750032213897,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.1938682288865423
C2,PC1 (30.92%),PC2 (15.89%),0.081,Tempo_a,Memory,-0.11573275120985764,-0.5796052178036226,-0.04796582095666804,0.3091841770741233,0.030547750032213897,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.015543133399672103
C2,PC1 (30.92%),PC2 (15.89%),0.081,Tempo_b,Memory,-0.033942602447897915,-0.0635971176756484,-0.04796582095666804,0.3091841770741233,0.030547750032213897,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.02866204837325732
C2,PC1 (30.92%),PC2 (15.89%),0.081,Tempo_c,Memory,-0.06349050593968406,-0.10468002573504762,-0.04796582095666804,0.3091841770741233,0.030547750032213897,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.26567676104099874
C2,PC1 (30.92%),PC2 (15.89%),0.081,Exposure_a,Tempo,-0.011758619863723814,-0.2520184350800375,-0.03948673761000516,0.3091841770741233,0.014276644395060887,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.0687442006849268
C2,PC1 (30.92%),PC2 (15.89%),0.081,Exposure_b,Tempo,0.9435547497700499,0.07575850185628151,-0.03948673761000516,0.3091841770741233,0.014276644395060887,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.03555221638331405
C2,PC1 (30.92%),PC2 (15.89%),0.081,Exposure_c,Tempo,-0.023551810011980596,-0.05870121872453367,-0.03948673761000516,0.3091841770741233,0.014276644395060887,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.0925823553807139
C2,PC1 (30.92%),PC2 (15.89%),0.081,Focus_a,Tempo,-0.16615919115453162,0.6349180228020461,-0.03948673761000516,0.3091841770741233,0.014276644395060887,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.05982953249111819
C2,PC1 (30.92%),PC2 (15.89%),0.081,Focus_b,Tempo,-0.09288203939549977,0.06869008947970782,-0.03948673761000516,0.3091841770741233,0.014276644395060887,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.08812564938228098
C2,PC1 (30.92%),PC2 (15.89%),0.081,Focus_c,Tempo,-0.17241569897192552,0.30006489898279354,-0.03948673761000516,0.3091841770741233,0.014276644395060887,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.09362402700032994
C2,PC1 (30.92%),PC2 (15.89%),0.081,Memory_a,Tempo,-0.10568350820329243,-0.16103010626405942,-0.03948673761000516,0.3091841770741233,0.014276644395060887,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.05456654602340797
C2,PC1 (30.92%),PC2 (15.89%),0.081,Memory_b,Tempo,-0.0993397045726718,-0.07605004139536524,-0.03948673761000516,0.3091841770741233,0.014276644395060887,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.04217361247171618
C2,PC1 (30.92%),PC2 (15.89%),0.081,Memory_c,Tempo,-0.05859831799898493,0.21625064955748605,-0.03948673761000516,0.3091841770741233,0.014276644395060887,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.15447215524114935
C2,PC1 (30.92%),PC2 (15.89%),0.081,Tempo_a,Tempo,-0.11573275120985764,-0.5796052178036226,-0.03948673761000516,0.3091841770741233,0.014276644395060887,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.009382927302345969
C2,PC1 (30.92%),PC2 (15.89%),0.081,Tempo_b,Tempo,-0.033942602447897915,-0.0635971176756484,-0.03948673761000516,0.3091841770741233,0.014276644395060887,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.01680447405087473
C2,PC1 (30.92%),PC2 (15.89%),0.081,Tempo_c,Tempo,-0.06349050593968406,-0.10468002573504762,-0.03948673761000516,0.3091841770741233,0.014276644395060887,0.15890903189397088,phase9,P9_B4_C2_S1_S1,B4_C2_S1,legacy_phase8_9_pca,0.1616,0.28414230358782194
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Exposure_a,Exposure,-0.011758619863723814,-0.2520184350800375,0.005001809620128645,0.3091841770741233,-0.02723363959476793,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07676255945997154
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Exposure_b,Exposure,0.9435547497700499,0.07575850185628151,0.005001809620128645,0.3091841770741233,-0.02723363959476793,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07757077672976628
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Exposure_c,Exposure,-0.023551810011980596,-0.05870121872453367,0.005001809620128645,0.3091841770741233,-0.02723363959476793,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.1791460920478908
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Focus_a,Exposure,-0.16615919115453162,0.6349180228020461,0.005001809620128645,0.3091841770741233,-0.02723363959476793,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07503172787059452
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Focus_b,Exposure,-0.09288203939549977,0.06869008947970782,0.005001809620128645,0.3091841770741233,-0.02723363959476793,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.08306112643650869
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Focus_c,Exposure,-0.17241569897192552,0.30006489898279354,0.005001809620128645,0.3091841770741233,-0.02723363959476793,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.06985644954962672
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Memory_a,Exposure,-0.10568350820329243,-0.16103010626405942,0.005001809620128645,0.3091841770741233,-0.02723363959476793,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07093609243109979
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Memory_b,Exposure,-0.0993397045726718,-0.07605004139536524,0.005001809620128645,0.3091841770741233,-0.02723363959476793,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.06509818244640955
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Memory_c,Exposure,-0.05859831799898493,0.21625064955748605,0.005001809620128645,0.3091841770741233,-0.02723363959476793,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.06661298923463621
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Tempo_a,Exposure,-0.11573275120985764,-0.5796052178036226,0.005001809620128645,0.3091841770741233,-0.02723363959476793,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.06624953885213135
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Tempo_b,Exposure,-0.033942602447897915,-0.0635971176756484,0.005001809620128645,0.3091841770741233,-0.02723363959476793,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.08578148112860885
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Tempo_c,Exposure,-0.06349050593968406,-0.10468002573504762,0.005001809620128645,0.3091841770741233,-0.02723363959476793,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.08389298381275569
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Exposure_a,Focus,-0.011758619863723814,-0.2520184350800375,0.004304101642755738,0.3091841770741233,-0.030956520854987766,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07492159607835921
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Exposure_b,Focus,0.9435547497700499,0.07575850185628151,0.004304101642755738,0.3091841770741233,-0.030956520854987766,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07840530687526152
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Exposure_c,Focus,-0.023551810011980596,-0.05870121872453367,0.004304101642755738,0.3091841770741233,-0.030956520854987766,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.1540392073128627
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Focus_a,Focus,-0.16615919115453162,0.6349180228020461,0.004304101642755738,0.3091841770741233,-0.030956520854987766,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07439293323330727
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Focus_b,Focus,-0.09288203939549977,0.06869008947970782,0.004304101642755738,0.3091841770741233,-0.030956520854987766,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.0815619204359095
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Focus_c,Focus,-0.17241569897192552,0.30006489898279354,0.004304101642755738,0.3091841770741233,-0.030956520854987766,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.06773804292533817
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Memory_a,Focus,-0.10568350820329243,-0.16103010626405942,0.004304101642755738,0.3091841770741233,-0.030956520854987766,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.08074926353449294
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Memory_b,Focus,-0.0993397045726718,-0.07605004139536524,0.004304101642755738,0.3091841770741233,-0.030956520854987766,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.06929175129947937
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Memory_c,Focus,-0.05859831799898493,0.21625064955748605,0.004304101642755738,0.3091841770741233,-0.030956520854987766,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.0718372735675084
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Tempo_a,Focus,-0.11573275120985764,-0.5796052178036226,0.004304101642755738,0.3091841770741233,-0.030956520854987766,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07198717272873492
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Tempo_b,Focus,-0.033942602447897915,-0.0635971176756484,0.004304101642755738,0.3091841770741233,-0.030956520854987766,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.08774544623404767
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Tempo_c,Focus,-0.06349050593968406,-0.10468002573504762,0.004304101642755738,0.3091841770741233,-0.030956520854987766,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.08733008577469833
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Exposure_a,Memory,-0.011758619863723814,-0.2520184350800375,-0.0026796191227844383,0.3091841770741233,-0.026098153952268745,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.06794502618377965
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Exposure_b,Memory,0.9435547497700499,0.07575850185628151,-0.0026796191227844383,0.3091841770741233,-0.026098153952268745,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07054823820935188
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Exposure_c,Memory,-0.023551810011980596,-0.05870121872453367,-0.0026796191227844383,0.3091841770741233,-0.026098153952268745,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.14141049953143453
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Focus_a,Memory,-0.16615919115453162,0.6349180228020461,-0.0026796191227844383,0.3091841770741233,-0.026098153952268745,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.06969514058723006
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Focus_b,Memory,-0.09288203939549977,0.06869008947970782,-0.0026796191227844383,0.3091841770741233,-0.026098153952268745,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07750103915024464
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Focus_c,Memory,-0.17241569897192552,0.30006489898279354,-0.0026796191227844383,0.3091841770741233,-0.026098153952268745,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.06700432411895131
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Memory_a,Memory,-0.10568350820329243,-0.16103010626405942,-0.0026796191227844383,0.3091841770741233,-0.026098153952268745,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.06844227292249762
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Memory_b,Memory,-0.0993397045726718,-0.07605004139536524,-0.0026796191227844383,0.3091841770741233,-0.026098153952268745,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07488377209420431
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Memory_c,Memory,-0.05859831799898493,0.21625064955748605,-0.0026796191227844383,0.3091841770741233,-0.026098153952268745,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.09639825024630486
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Tempo_a,Memory,-0.11573275120985764,-0.5796052178036226,-0.0026796191227844383,0.3091841770741233,-0.026098153952268745,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07041617489426862
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Tempo_b,Memory,-0.033942602447897915,-0.0635971176756484,-0.0026796191227844383,0.3091841770741233,-0.026098153952268745,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.10775929343126525
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Tempo_c,Memory,-0.06349050593968406,-0.10468002573504762,-0.0026796191227844383,0.3091841770741233,-0.026098153952268745,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.08799596863046731
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Exposure_a,Tempo,-0.011758619863723814,-0.2520184350800375,0.005364399370327666,0.3091841770741233,-0.03399383841735059,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07636566604281551
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Exposure_b,Tempo,0.9435547497700499,0.07575850185628151,0.005364399370327666,0.3091841770741233,-0.03399383841735059,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.08001522409905483
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Exposure_c,Tempo,-0.023551810011980596,-0.05870121872453367,0.005364399370327666,0.3091841770741233,-0.03399383841735059,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.15971205806523786
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Focus_a,Tempo,-0.16615919115453162,0.6349180228020461,0.005364399370327666,0.3091841770741233,-0.03399383841735059,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07471953693629332
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Focus_b,Tempo,-0.09288203939549977,0.06869008947970782,0.005364399370327666,0.3091841770741233,-0.03399383841735059,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.08250425775174294
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Focus_c,Tempo,-0.17241569897192552,0.30006489898279354,0.005364399370327666,0.3091841770741233,-0.03399383841735059,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.06945217719446087
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Memory_a,Tempo,-0.10568350820329243,-0.16103010626405942,0.005364399370327666,0.3091841770741233,-0.03399383841735059,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.08418453813777911
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Memory_b,Tempo,-0.0993397045726718,-0.07605004139536524,0.005364399370327666,0.3091841770741233,-0.03399383841735059,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.06616815445016944
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Memory_c,Tempo,-0.05859831799898493,0.21625064955748605,0.005364399370327666,0.3091841770741233,-0.03399383841735059,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.0668552329852984
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Tempo_a,Tempo,-0.11573275120985764,-0.5796052178036226,0.005364399370327666,0.3091841770741233,-0.03399383841735059,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07650710158004378
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Tempo_b,Tempo,-0.033942602447897915,-0.0635971176756484,0.005364399370327666,0.3091841770741233,-0.03399383841735059,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.07688779044245056
C2,PC1 (30.92%),PC2 (15.89%),0.0808,Tempo_c,Tempo,-0.06349050593968406,-0.10468002573504762,0.005364399370327666,0.3091841770741233,-0.03399383841735059,0.15890903189397088,phase9,P9_B4_C2_S2_S1,B4_C2_S2,legacy_phase8_9_pca,0.1614,0.08662826231465336
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_a,Exposure,-0.011758619863723814,-0.2520184350800375,0.004718776048891963,0.3091841770741233,-0.025922245889701444,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.07449771194523974
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_b,Exposure,0.9435547497700499,0.07575850185628151,0.004718776048891963,0.3091841770741233,-0.025922245889701444,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.0776651350985588
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_c,Exposure,-0.023551810011980596,-0.05870121872453367,0.004718776048891963,0.3091841770741233,-0.025922245889701444,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.17824493211157674
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Focus_a,Exposure,-0.16615919115453162,0.6349180228020461,0.004718776048891963,0.3091841770741233,-0.025922245889701444,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.07688983583682124
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Focus_b,Exposure,-0.09288203939549977,0.06869008947970782,0.004718776048891963,0.3091841770741233,-0.025922245889701444,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.08321325219107409
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Focus_c,Exposure,-0.17241569897192552,0.30006489898279354,0.004718776048891963,0.3091841770741233,-0.025922245889701444,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.06937562389709168
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Memory_a,Exposure,-0.10568350820329243,-0.16103010626405942,0.004718776048891963,0.3091841770741233,-0.025922245889701444,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.07207705218277144
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Memory_b,Exposure,-0.0993397045726718,-0.07605004139536524,0.004718776048891963,0.3091841770741233,-0.025922245889701444,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.06735958314872627
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Memory_c,Exposure,-0.05859831799898493,0.21625064955748605,0.004718776048891963,0.3091841770741233,-0.025922245889701444,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.06508509414252975
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Tempo_a,Exposure,-0.11573275120985764,-0.5796052178036226,0.004718776048891963,0.3091841770741233,-0.025922245889701444,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.06572752508404803
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Tempo_b,Exposure,-0.033942602447897915,-0.0635971176756484,0.004718776048891963,0.3091841770741233,-0.025922245889701444,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.08670809341729992
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Tempo_c,Exposure,-0.06349050593968406,-0.10468002573504762,0.004718776048891963,0.3091841770741233,-0.025922245889701444,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.0831561609442623
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_a,Focus,-0.011758619863723814,-0.2520184350800375,0.0017903588127663672,0.3091841770741233,-0.03097215161301509,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.07477632992709532
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_b,Focus,0.9435547497700499,0.07575850185628151,0.0017903588127663672,0.3091841770741233,-0.03097215161301509,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.07614678160316506
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_c,Focus,-0.023551810011980596,-0.05870121872453367,0.0017903588127663672,0.3091841770741233,-0.03097215161301509,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.15300805037429072
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Focus_a,Focus,-0.16615919115453162,0.6349180228020461,0.0017903588127663672,0.3091841770741233,-0.03097215161301509,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.07600410944508366
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Focus_b,Focus,-0.09288203939549977,0.06869008947970782,0.0017903588127663672,0.3091841770741233,-0.03097215161301509,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.0813314415134367
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Focus_c,Focus,-0.17241569897192552,0.30006489898279354,0.0017903588127663672,0.3091841770741233,-0.03097215161301509,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.06689112736100017
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Memory_a,Focus,-0.10568350820329243,-0.16103010626405942,0.0017903588127663672,0.3091841770741233,-0.03097215161301509,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.0826946032180103
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Memory_b,Focus,-0.0993397045726718,-0.07605004139536524,0.0017903588127663672,0.3091841770741233,-0.03097215161301509,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.07136908680031237
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Memory_c,Focus,-0.05859831799898493,0.21625064955748605,0.0017903588127663672,0.3091841770741233,-0.03097215161301509,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.07038956509282362
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Tempo_a,Focus,-0.11573275120985764,-0.5796052178036226,0.0017903588127663672,0.3091841770741233,-0.03097215161301509,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.07181571299065995
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Tempo_b,Focus,-0.033942602447897915,-0.0635971176756484,0.0017903588127663672,0.3091841770741233,-0.03097215161301509,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.088776335398072
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Tempo_c,Focus,-0.06349050593968406,-0.10468002573504762,0.0017903588127663672,0.3091841770741233,-0.03097215161301509,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.08679685627605015
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_a,Memory,-0.011758619863723814,-0.2520184350800375,-0.004734018513454234,0.3091841770741233,-0.025916404522408676,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.06719962741801336
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_b,Memory,0.9435547497700499,0.07575850185628151,-0.004734018513454234,0.3091841770741233,-0.025916404522408676,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.06877469932635927
C2,PC1 (30.92%),PC2 (15.89%),0.0807,Exposure_c,Memory,-0.023551810011980596,-0.05870121872453367,-0.004734018513454234,0.3091841770741233,-0.025916404522408676,0.15890903189397088,phase9,P9_B4_C2_S3_S1,B4_C2_S3,legacy_phase8_9_pca,0.1614,0.13985748199297632
